# angle, angle_rate, angle_acce, power
-1.690503597259521484e+00,-1.899279803037643433e-01,1.665975570678710938e+00,-9.239401245117187500e+01
-1.656327724456787109e+00,-1.969948559999465942e-01,2.749944925308227539e+00,-9.157814788818359375e+01
-1.637453556060791016e+00,-2.035196423530578613e-01,1.833914518356323242e+00,-9.165467071533203125e+01
-1.594162464141845703e+00,-2.092852890491485596e-01,2.757578611373901367e+00,-8.986766815185546875e+01
-1.537426471710205078e+00,-2.141952812671661377e-01,4.780479431152343750e+00,-8.760152435302734375e+01
-1.489857673645019531e+00,-2.183840870857238770e-01,3.917883872985839844e+00,-8.607544708251953125e+01
-1.445962429046630859e+00,-2.219245135784149170e-01,4.185059547424316406e+00,-8.454973602294921875e+01
-1.408122062683105469e+00,-2.249095141887664795e-01,3.956051826477050781e+00,-8.327980041503906250e+01
-1.356734752655029297e+00,-2.272313833236694336e-01,4.475135803222656250e+00,-8.099613952636718750e+01
-1.332773685455322266e+00,-2.291975468397140503e-01,2.658341884613037109e+00,-8.062287139892578125e+01
-1.304324150085449219e+00,-2.307809144258499146e-01,2.108723640441894531e+00,-7.944158172607421875e+01
-1.256420135498046875e+00,-2.318060845136642456e-01,3.398799896240234375e+00,-7.707946014404296875e+01
-1.235107898712158203e+00,-2.325668483972549438e-01,1.940784692764282227e+00,-7.669085693359375000e+01
-1.246585845947265625e+00,-2.334043681621551514e-01,-2.958565056324005127e-01,-7.786703491210937500e+01
-1.253538131713867188e+00,-2.342695146799087524e-01,-1.723337411880493164e+00,-7.817648315429687500e+01
-1.266722679138183594e+00,-2.352232635021209717e-01,-1.746238231658935547e+00,-7.896249389648437500e+01
-1.286936759948730469e+00,-2.363314777612686157e-01,-2.211887121200561523e+00,-8.008782958984375000e+01
-1.310374259948730469e+00,-2.376186549663543701e-01,-3.616467237472534180e+00,-8.130438995361328125e+01
-1.352778911590576172e+00,-2.392655164003372192e-01,-3.830207586288452148e+00,-8.367497253417968750e+01
-1.368304729461669922e+00,-2.409852743148803711e-01,-3.150818347930908203e+00,-8.404434204101562500e+01
-1.415621280670166016e+00,-2.430922240018844604e-01,-4.647001743316650391e+00,-8.690643310546875000e+01
-1.474063396453857422e+00,-2.456782460212707520e-01,-6.555398464202880859e+00,-8.993479156494140625e+01
-1.496835708618164062e+00,-2.483626902103424072e-01,-3.547765016555786133e+00,-9.055970001220703125e+01
-1.528330326080322266e+00,-2.512278556823730469e-01,-2.501963376998901367e+00,-9.238366699218750000e+01
-1.607415676116943359e+00,-2.547406256198883057e-01,-6.929444313049316406e+00,-9.706700897216796875e+01
-1.672105312347412109e+00,-2.587246298789978027e-01,-7.356925010681152344e+00,-1.000486526489257812e+02
-1.705039501190185547e+00,-2.628387808799743652e-01,-3.959978580474853516e+00,-1.013309326171875000e+02
-1.751754283905029297e+00,-2.672143578529357910e-01,-4.654634952545166016e+00,-1.040637130737304688e+02
-1.834489822387695312e+00,-2.721985280513763428e-01,-8.158452033996582031e+00,-1.088433761596679688e+02
-1.898543357849121094e+00,-2.775740325450897217e-01,-7.761505126953125000e+00,-1.118552780151367188e+02
-1.906162261962890625e+00,-2.827569544315338135e-01,-3.425627470016479492e+00,-1.116820373535156250e+02
-1.935302734375000000e+00,-2.879721224308013916e-01,-2.540131330490112305e+00,-1.138603591918945312e+02
-1.987480640411376953e+00,-2.934482991695404053e-01,-4.814940452575683594e+00,-1.171072006225585938e+02
-1.985662460327148438e+00,-2.986325323581695557e-01,-1.715703845024108887e+00,-1.165616836547851562e+02
-1.974933624267578125e+00,-3.034502267837524414e-01,6.125404238700866699e-01,-1.163968811035156250e+02
-1.998817920684814453e+00,-3.082658946514129639e-01,-1.440894722938537598e+00,-1.185395584106445312e+02
-2.012871265411376953e+00,-3.129813075065612793e-01,-1.647001504898071289e+00,-1.194411773681640625e+02
-1.987975120544433594e+00,-3.172120153903961182e-01,1.024754166603088379e+00,-1.180553283691406250e+02
-1.953301906585693359e+00,-3.208844363689422607e-01,4.391166210174560547e+00,-1.167077026367187500e+02
-1.899192333221435547e+00,-3.238321244716644287e-01,5.146891593933105469e+00,-1.142591094970703125e+02
-1.868827342987060547e+00,-3.263288140296936035e-01,4.185059547424316406e+00,-1.135889053344726562e+02
-1.817751407623291016e+00,-3.281898796558380127e-01,4.749945163726806641e+00,-1.111455993652343750e+02
-1.762310981750488281e+00,-3.294034898281097412e-01,5.696509838104248047e+00,-1.087402954101562500e+02
-1.712013721466064453e+00,-3.300534486770629883e-01,5.169792175292968750e+00,-1.066776885986328125e+02
-1.682305335998535156e+00,-3.303737938404083252e-01,4.566739082336425781e+00,-1.057682571411132812e+02
-1.634987354278564453e+00,-3.302049636840820312e-01,4.360631942749023438e+00,-1.033490371704101562e+02
-1.557628631591796875e+00,-3.292710185050964355e-01,7.101089954376220703e+00,-9.930751037597656250e+01
-1.491208076477050781e+00,-3.277195394039154053e-01,7.238494873046875000e+00,-9.642391204833984375e+01
-1.436538219451904297e+00,-3.256989121437072754e-01,5.696509838104248047e+00,-9.402749633789062500e+01
-1.367299556732177734e+00,-3.230869472026824951e-01,6.811013698577880859e+00,-9.045869445800781250e+01
-1.314399719238281250e+00,-3.200765848159790039e-01,6.582005977630615234e+00,-8.812648773193359375e+01
-1.286410808563232422e+00,-3.169368803501129150e-01,3.146891593933105469e+00,-8.703415679931640625e+01
-1.265767574310302734e+00,-3.137477040290832520e-01,2.093456506729125977e+00,-8.594566345214843750e+01
-1.223940372467041016e+00,-3.102997243404388428e-01,4.436967849731445312e+00,-8.338569641113281250e+01
-1.168500900268554688e+00,-3.064697384834289551e-01,6.062922000885009766e+00,-8.032420349121093750e+01
-1.162159919738769531e+00,-3.027678430080413818e-01,2.910250425338745117e+00,-8.056607055664062500e+01
-1.162952423095703125e+00,-2.992589771747589111e-01,5.667389035224914551e-01,-8.038800811767578125e+01
-1.156631469726562500e+00,-2.958623170852661133e-01,9.713190793991088867e-01,-7.965142059326171875e+01
-1.149764060974121094e+00,-2.925668358802795410e-01,1.108723640441894531e+00,-7.901844024658203125e+01
-1.172178745269775391e+00,-2.896603047847747803e-01,-4.790626168251037598e-01,-8.025003051757812500e+01
-1.181828022003173828e+00,-2.869955599308013916e-01,-6.088336110115051270e-01,-8.018740844726562500e+01
-1.176035881042480469e+00,-2.844061553478240967e-01,9.407846927642822266e-01,-7.940310668945312500e+01
-1.202450752258300781e+00,-2.822103500366210938e-01,-6.622686982154846191e-01,-8.093269348144531250e+01
-1.247476100921630859e+00,-2.805745899677276611e-01,-3.387459516525268555e+00,-8.309337615966796875e+01
-1.278602600097656250e+00,-2.793318629264831543e-01,-2.677536010742187500e+00,-8.409577178955078125e+01
-1.315377235412597656e+00,-2.785190641880035400e-01,-2.135551214218139648e+00,-8.573990631103515625e+01
-1.375144958496093750e+00,-2.783445417881011963e-01,-4.242421627044677734e+00,-8.877142333984375000e+01
-1.417713642120361328e+00,-2.786044776439666748e-01,-4.135550975799560547e+00,-9.036524200439453125e+01
-1.430451869964599609e+00,-2.789787650108337402e-01,-6.851694583892822266e-01,-9.042791748046875000e+01
-1.426686286926269531e+00,-2.792966663837432861e-01,1.421700716018676758e+00,-8.999650573730468750e+01
-1.432706832885742188e+00,-2.796589136123657227e-01,1.009487032890319824e+00,-9.047288513183593750e+01
-1.458478450775146484e+00,-2.802607417106628418e-01,-1.250054955482482910e+00,-9.202244567871093750e+01
-1.466997623443603516e+00,-2.809176743030548096e-01,-1.753871798515319824e+00,-9.215231323242187500e+01
-1.478682041168212891e+00,-2.816586196422576904e-01,-8.454748392105102539e-01,-9.279642486572265625e+01
-1.484010219573974609e+00,-2.824157774448394775e-01,3.224641084671020508e-01,-9.299089813232421875e+01
-1.463119029998779297e+00,-2.829261720180511475e-01,2.421700716018676758e+00,-9.164856719970703125e+01
-1.449506282806396484e+00,-2.832749187946319580e-01,2.887349605560302734e+00,-9.121279907226562500e+01
-1.440228462219238281e+00,-2.835134565830230713e-01,1.948418259620666504e+00,-9.090464019775390625e+01
-1.418305397033691406e+00,-2.835208475589752197e-01,1.536204576492309570e+00,-8.971157073974609375e+01
-1.422893524169921875e+00,-2.835737466812133789e-01,7.881129384040832520e-01,-9.039492797851562500e+01
-1.442299842834472656e+00,-2.838180363178253174e-01,-8.836427927017211914e-01,-9.154047393798828125e+01
-1.456680297851562500e+00,-2.841939628124237061e-01,-8.912763595581054688e-01,-9.212097930908203125e+01
-1.434803485870361328e+00,-2.843322753906250000e-01,8.415480852127075195e-01,-9.051883697509765625e+01
-1.413756370544433594e+00,-2.842532396316528320e-01,2.772845745086669922e+00,-8.959786987304687500e+01
-1.400146484375000000e+00,-2.840420305728912354e-01,2.719410657882690430e+00,-8.911064910888671875e+01
-1.364109516143798828e+00,-2.834810316562652588e-01,2.658341884613037109e+00,-8.706431579589843750e+01
-1.330956459045410156e+00,-2.826165258884429932e-01,3.643074750900268555e+00,-8.557001495361328125e+01
-1.291892051696777344e+00,-2.814046144485473633e-01,3.833914518356323242e+00,-8.362337493896484375e+01
-1.251961231231689453e+00,-2.798539996147155762e-01,3.688876390457153320e+00,-8.169615173339843750e+01
-1.208738803863525391e+00,-2.779487073421478271e-01,4.688876152038574219e+00,-7.954577636718750000e+01
-1.144443511962890625e+00,-2.754957079887390137e-01,6.001853466033935547e+00,-7.609366607666015625e+01
-1.087876319885253906e+00,-2.725996673107147217e-01,5.910250186920166016e+00,-7.345629119873046875e+01
-1.027718544006347656e+00,-2.692468762397766113e-01,5.841547966003417969e+00,-7.041300201416015625e+01
-9.629883766174316406e-01,-2.654144167900085449e-01,6.597273349761962891e+00,-6.710381317138671875e+01
-8.878598213195800781e-01,-2.610222995281219482e-01,6.879715919494628906e+00,-6.317710113525390625e+01
-8.153834342956542969e-01,-2.561250030994415283e-01,7.146891593933105469e+00,-5.955249023437500000e+01
-7.310872077941894531e-01,-2.506296336650848389e-01,7.582005977630615234e+00,-5.508872222900390625e+01
-6.423697471618652344e-01,-2.445218414068222046e-01,8.421700477600097656e+00,-5.050325775146484375e+01
-5.537757873535156250e-01,-2.378334999084472656e-01,8.704143524169921875e+00,-4.594839096069335938e+01
-4.706473350524902344e-01,-2.306482791900634766e-01,8.627807617187500000e+00,-4.168214416503906250e+01
-3.736681938171386719e-01,-2.228525429964065552e-01,9.261395454406738281e+00,-3.639901351928710938e+01
-2.674918174743652344e-01,-2.143848389387130737e-01,1.015452480316162109e+01,-3.072849845886230469e+01
-1.582889556884765625e-01,-2.052484899759292603e-01,1.049803638458251953e+01,-2.497029304504394531e+01
-5.947113037109375000e-02,-1.955807656049728394e-01,1.073467826843261719e+01,-1.985915565490722656e+01
5.205631256103515625e-02,-1.852811574935913086e-01,1.107818889617919922e+01,-1.371155548095703125e+01
1.742153167724609375e-01,-1.742749363183975220e-01,1.166597557067871094e+01,-7.063725948333740234e+00
2.815737724304199219e-01,-1.627454459667205811e-01,1.164307498931884766e+01,-1.474243164062500000e+00
3.994045257568359375e-01,-1.506141275167465210e-01,1.231483078002929688e+01,5.089212417602539062e+00
5.296831130981445312e-01,-1.377865970134735107e-01,1.287208271026611328e+01,1.230474948883056641e+01
6.710681915283203125e-01,-1.241865828633308411e-01,1.344460105895996094e+01,2.006108856201171875e+01
8.048171997070312500e-01,-1.099290698766708374e-01,1.382628059387207031e+01,2.720815467834472656e+01
9.437217712402343750e-01,-9.499540179967880249e-02,1.411635684967041016e+01,3.487791442871093750e+01
1.096173286437988281e+00,-7.928390055894851685e-02,1.450567054748535156e+01,4.337132263183593750e+01
1.242601394653320312e+00,-6.289368867874145508e-02,1.508582305908203125e+01,5.131378173828125000e+01
1.394112586975097656e+00,-4.580787941813468933e-02,1.528429603576660156e+01,5.974737548828125000e+01
1.544327735900878906e+00,-2.807420864701271057e-02,1.536063194274902344e+01,6.807228088378906250e+01
1.698193550109863281e+00,-9.688562713563442230e-03,1.552093696594238281e+01,7.671034240722656250e+01
1.866141319274902344e+00,9.457278065383434296e-03,1.650566864013671875e+01,8.623055267333984375e+01
2.039060592651367188e+00,2.937501855194568634e-02,1.747513580322265625e+01,9.588150024414062500e+01
2.220415115356445312e+00,5.011041834950447083e-02,1.779574584960937500e+01,1.060460891723632812e+02
2.383422851562500000e+00,7.143912464380264282e-02,1.684918022155761719e+01,1.149785232543945312e+02
2.550842285156250000e+00,9.337559342384338379e-02,1.639116477966308594e+01,1.245730972290039062e+02
2.703407287597656250e+00,1.157408878207206726e-01,1.574994373321533203e+01,1.332084503173828125e+02
2.739409446716308594e+00,1.373479366302490234e-01,6.276662349700927734e+00,1.348040161132812500e+02
2.639322280883789062e+00,1.568737626075744629e-01,-6.837841033935546875e+00,1.298452606201171875e+02
2.459842681884765625e+00,1.736284941434860229e-01,-1.642562866210937500e+01,1.221336822509765625e+02
2.249786376953125000e+00,1.874449253082275391e-01,-1.905158233642578125e+01,1.136643066406250000e+02
2.124621391296386719e+00,1.993189007043838501e-01,-1.708211708068847656e+01,1.108224868774414062e+02
2.005327224731445312e+00,2.094062119722366333e-01,-1.445616149902343750e+01,1.066474838256835938e+02
1.873579025268554688e+00,2.176716923713684082e-01,-1.429585647583007812e+01,1.014172515869140625e+02
1.720448493957519531e+00,2.239925861358642578e-01,-1.655539894104003906e+01,9.489478302001953125e+01
1.551033020019531250e+00,2.283032983541488647e-01,-1.802104759216308594e+01,8.755025482177734375e+01
1.425000190734863281e+00,2.311381250619888306e-01,-1.544852828979492188e+01,8.304648590087890625e+01
1.340351104736328125e+00,2.329847216606140137e-01,-1.153249740600585938e+01,8.023579406738281250e+01
1.291367530822753906e+00,2.342491596937179565e-01,-7.868375778198242188e+00,7.883872985839843750e+01
1.277226448059082031e+00,2.353089600801467896e-01,-3.585932731628417969e+00,7.894354248046875000e+01
1.303421974182128906e+00,2.365777343511581421e-01,-8.302076458930969238e-01,8.094612884521484375e+01
1.340334892272949219e+00,2.381521910429000854e-01,9.942198395729064941e-01,8.291939544677734375e+01
1.429083824157714844e+00,2.405354231595993042e-01,5.429334163665771484e+00,8.799532318115234375e+01
1.510580062866210938e+00,2.436144649982452393e-01,7.452235221862792969e+00,9.175839233398437500e+01
1.560294151306152344e+00,2.470366805791854858e-01,5.116357326507568359e+00,9.371292877197265625e+01
1.627636909484863281e+00,2.509612143039703369e-01,5.040021419525146484e+00,9.738063049316406250e+01
1.731724739074707031e+00,2.557303905487060547e-01,8.032387733459472656e+00,1.030940322875976562e+02
1.793704986572265625e+00,2.608809173107147217e-01,6.383533000946044922e+00,1.055721435546875000e+02
1.815878868103027344e+00,2.659956812858581543e-01,2.001853466033935547e+00,1.063326339721679688e+02
1.877348899841308594e+00,2.714693844318389893e-01,3.375899314880371094e+00,1.102808609008789062e+02
1.924600601196289062e+00,2.771418988704681396e-01,3.986586332321166992e+00,1.126608047485351562e+02
1.965081214904785156e+00,2.829356193542480469e-01,2.612540483474731445e+00,1.148875961303710938e+02
2.017969131469726562e+00,2.889685332775115967e-01,3.421700716018676758e+00,1.180290527343750000e+02
2.065919876098632812e+00,2.951792776584625244e-01,3.818647384643554688e+00,1.206587295532226562e+02
2.074661254882812500e+00,3.011669218540191650e-01,1.207960247993469238e+00,1.209224090576171875e+02
2.062549591064453125e+00,3.067340850830078125e-01,-1.532497763633728027e+00,1.205550994873046875e+02
2.043842315673828125e+00,3.118357956409454346e-01,-2.792039632797241211e+00,1.201075973510742188e+02
1.953600883483886719e+00,3.157800137996673584e-01,-7.883642673492431641e+00,1.152272949218750000e+02
1.855289459228515625e+00,3.185438811779022217e-01,-1.018898582458496094e+01,1.110155563354492188e+02
1.849284172058105469e+00,3.211095333099365234e-01,-4.372192382812500000e+00,1.126570053100585938e+02
1.842530250549316406e+00,3.234793543815612793e-01,-1.647001504898071289e+00,1.125760650634765625e+02
1.711810111999511719e+00,3.244234919548034668e-01,-1.025768852233886719e+01,1.046778869628906250e+02
1.605251312255859375e+00,3.242548406124114990e-01,-1.297524547576904297e+01,1.003959579467773438e+02
1.629164695739746094e+00,3.243337273597717285e-01,-3.410360336303710938e+00,1.038001861572265625e+02
1.677657127380371094e+00,3.248935937881469727e-01,3.299563407897949219e+00,1.064343185424804688e+02
1.621497154235839844e+00,3.248638808727264404e-01,-3.059215307235717773e+00,1.020762634277343750e+02
1.544577598571777344e+00,3.240664601325988770e-01,-8.051581382751464844e+00,9.823397064208984375e+01
1.511524200439453125e+00,3.229783475399017334e-01,-6.173718929290771484e+00,9.745795440673828125e+01
1.448444366455078125e+00,3.213138878345489502e-01,-5.891276359558105469e+00,9.397537994384765625e+01
1.339811325073242188e+00,3.186463117599487305e-01,-1.047906303405761719e+01,8.810770416259765625e+01
1.315147399902343750e+00,3.158654570579528809e-01,-7.066848754882812500e+00,8.825698852539062500e+01
1.396110534667968750e+00,3.140332996845245361e-01,2.727044343948364258e+00,9.354537200927734375e+01
1.445593833923339844e+00,3.127875626087188721e-01,4.963685512542724609e+00,9.504143524169921875e+01
1.446563720703125000e+00,3.116138279438018799e-01,-2.882229089736938477e-01,9.409930419921875000e+01
1.434801101684570312e+00,3.103811442852020264e-01,-2.257688522338867188e+00,9.323220825195312500e+01
1.473046302795410156e+00,3.095925450325012207e-01,4.446015059947967529e-01,9.573980712890625000e+01
1.505776405334472656e+00,3.091706633567810059e-01,1.917883992195129395e+00,9.704320526123046875e+01
1.513866424560546875e+00,3.088507950305938721e-01,7.194106578826904297e-01,9.692658996582031250e+01
1.542322158813476562e+00,3.088314831256866455e-01,8.415480852127075195e-01,9.854517364501953125e+01
1.567132949829101562e+00,3.090612292289733887e-01,1.719410657882690430e+00,9.959622955322265625e+01
1.587725639343261719e+00,3.094854354858398438e-01,9.865862727165222168e-01,1.004698791503906250e+02
1.594300270080566406e+00,3.099541664123535156e-01,1.853418769314885139e-03,1.005537567138671875e+02
1.624192237854003906e+00,3.106983602046966553e-01,1.009487032890319824e+00,1.023628768920898438e+02
1.653713226318359375e+00,3.117005825042724609e-01,2.444601535797119141e+00,1.037555007934570312e+02
1.674181938171386719e+00,3.128573596477508545e-01,9.865862727165222168e-01,1.046081237792968750e+02
1.694092750549316406e+00,3.141554296016693115e-01,3.300977051258087158e-01,1.056023406982421875e+02
1.717018127441406250e+00,3.156178295612335205e-01,3.529984652996063232e-01,1.068096008300781250e+02
1.716792106628417969e+00,3.170048594474792480e-01,-2.882229089736938477e-01,1.065188827514648438e+02
1.705252647399902344e+00,3.182071149349212646e-01,-1.257688522338867188e+00,1.059237823486328125e+02
1.708997726440429688e+00,3.193867504596710205e-01,-9.523450732231140137e-01,1.064779510498046875e+02
1.714515686035156250e+00,3.205625414848327637e-01,-5.935664176940917969e-01,1.068674011230468750e+02
1.713103294372558594e+00,3.216654658317565918e-01,-1.570665717124938965e+00,1.067879180908203125e+02
1.701608657836914062e+00,3.225982487201690674e-01,-1.898909926414489746e+00,1.061906967163085938e+02
1.715628623962402344e+00,3.236246407032012939e-01,-1.202839836478233337e-01,1.073667297363281250e+02
1.725901603698730469e+00,3.247024118900299072e-01,4.980366230010986328e-01,1.078572616577148438e+02
1.732407569885253906e+00,3.257913589477539062e-01,2.537618279457092285e-01,1.081824035644531250e+02
1.744132995605468750e+00,3.269431293010711670e-01,3.529984652996063232e-01,1.089051361083984375e+02
1.753914833068847656e+00,3.281351029872894287e-01,1.163572371006011963e-01,1.094174804687500000e+02
1.735084533691406250e+00,3.290792107582092285e-01,-1.127917528152465820e+00,1.081652450561523438e+02
1.723789215087890625e+00,3.298631310462951660e-01,-1.792039752006530762e+00,1.078785705566406250e+02
1.717397689819335938e+00,3.305439352989196777e-01,-1.181352734565734863e+00,1.077509002685546875e+02
1.718457221984863281e+00,3.312013149261474609e-01,-1.166085481643676758e+00,1.079952774047851562e+02
1.711563110351562500e+00,3.317568898200988770e-01,-1.303490042686462402e+00,1.076024780273437500e+02
1.705102920532226562e+00,3.322200775146484375e-01,-1.517230510711669922e+00,1.073703918457031250e+02
1.690932273864746094e+00,3.325183689594268799e-01,-1.944711446762084961e+00,1.066360626220703125e+02
1.670662879943847656e+00,3.325991034507751465e-01,-2.372192382812500000e+00,1.056405563354492188e+02
1.651670455932617188e+00,3.324858546257019043e-01,-2.479062557220458984e+00,1.048149108886718750e+02
1.627193450927734375e+00,3.321334719657897949e-01,-2.463795423507690430e+00,1.036027755737304688e+02
1.609851837158203125e+00,3.316253125667572021e-01,-2.486696243286132812e+00,1.029166946411132812e+02
1.584282875061035156e+00,3.308868706226348877e-01,-2.700436592102050781e+00,1.015696563720703125e+02
1.559504508972167969e+00,3.299375772476196289e-01,-2.776772499084472656e+00,1.003988494873046875e+02
1.536279678344726562e+00,3.288035094738006592e-01,-3.120284080505371094e+00,9.929229736328125000e+01
1.507043838500976562e+00,3.274337649345397949e-01,-3.173719167709350586e+00,9.776196289062500000e+01
1.480625152587890625e+00,3.258683383464813232e-01,-3.334024429321289062e+00,9.649530792236328125e+01
1.443805694580078125e+00,3.240129649639129639e-01,-3.494329690933227539e+00,9.450453948974609375e+01
1.411349296569824219e+00,3.219258189201354980e-01,-3.387459516525268555e+00,9.294866180419921875e+01
1.378984451293945312e+00,3.196193575859069824e-01,-3.769139051437377930e+00,9.129883575439453125e+01
1.336395263671875000e+00,3.170023560523986816e-01,-3.761505365371704102e+00,8.898275756835937500e+01
1.299015998840332031e+00,3.141424059867858887e-01,-3.845474720001220703e+00,8.714987182617187500e+01
1.268206596374511719e+00,3.111173510551452637e-01,-3.715703725814819336e+00,8.561507415771484375e+01
1.220463752746582031e+00,3.077661097049713135e-01,-3.807307004928588867e+00,8.287992858886718750e+01
1.186573028564453125e+00,3.042435050010681152e-01,-3.952345132827758789e+00,8.129160308837890625e+01
1.150194168090820312e+00,3.005332946777343750e-01,-4.181352615356445312e+00,7.928200531005859375e+01
1.121598243713378906e+00,2.967225909233093262e-01,-4.181352615356445312e+00,7.779023742675781250e+01
1.087378501892089844e+00,2.927602529525756836e-01,-4.334024429321289062e+00,7.579506683349609375e+01
1.051090240478515625e+00,2.886331379413604736e-01,-4.295856475830078125e+00,7.375647735595703125e+01
1.004411697387695312e+00,2.842455804347991943e-01,-4.440894603729248047e+00,7.108498382568359375e+01
9.620532989501953125e-01,2.796538174152374268e-01,-4.334024429321289062e+00,6.884821319580078125e+01
9.205713272094726562e-01,2.748768627643585205e-01,-4.501963138580322266e+00,6.657028198242187500e+01
8.688335418701171875e-01,2.698213458061218262e-01,-4.959978580474853516e+00,6.361316680908203125e+01
8.287696838378906250e-01,2.646179795265197754e-01,-4.952344894409179688e+00,6.155013656616210938e+01
7.878198623657226562e-01,2.592652738094329834e-01,-4.929444313049316406e+00,5.920807266235351562e+01
7.355651855468750000e-01,2.536576390266418457e-01,-4.998146533966064453e+00,5.615567016601562500e+01
6.990795135498046875e-01,2.479655593633651733e-01,-5.013413906097412109e+00,5.427644348144531250e+01
6.572418212890625000e-01,2.421396970748901367e-01,-5.005780220031738281e+00,5.176906967163085938e+01
6.092224121093750000e-01,2.361249327659606934e-01,-5.570665836334228516e+00,4.895582580566406250e+01
5.526037216186523438e-01,2.298447191715240479e-01,-5.692802906036376953e+00,4.569415664672851562e+01
5.096688270568847656e-01,2.234491705894470215e-01,-5.479062557220458984e+00,4.342471694946289062e+01
4.610457420349121094e-01,2.168871611356735229e-01,-5.753871917724609375e+00,4.054051971435546875e+01
4.018955230712890625e-01,2.100617587566375732e-01,-5.914176940917968750e+00,3.707961273193359375e+01
3.511705398559570312e-01,2.030703723430633545e-01,-6.074482440948486328e+00,3.431432342529296875e+01
2.959394454956054688e-01,1.958762556314468384e-01,-6.173718929290771484e+00,3.109849166870117188e+01
2.440066337585449219e-01,1.885225027799606323e-01,-6.250054836273193359e+00,2.815268898010253906e+01
1.905865669250488281e-01,1.810022443532943726e-01,-6.334024429321289062e+00,2.503920936584472656e+01
1.311659812927246094e-01,1.732637882232666016e-01,-6.654634952545166016e+00,2.155888366699218750e+01
5.250215530395507812e-02,1.651256084442138672e-01,-7.097383022308349609e+00,1.695337867736816406e+01
-1.574373245239257812e-02,1.567118912935256958e-01,-6.967612266540527344e+00,1.331293773651123047e+01
-8.452081680297851562e-02,1.480310857295989990e-01,-7.036314487457275391e+00,9.426574707031250000e+00
-1.452016830444335938e-01,1.391775161027908325e-01,-7.456161975860595703e+00,6.035323143005371094e+00
-2.135038375854492188e-01,1.300836056470870972e-01,-7.486696243286132812e+00,2.002482891082763672e+00
-2.800898551940917969e-01,1.207785308361053467e-01,-7.677536010742187500e+00,-1.807594776153564453e+00
-3.484964370727539062e-01,1.112546324729919434e-01,-7.998146533966064453e+00,-5.782711982727050781e+00
-4.236245155334472656e-01,1.014556586742401123e-01,-8.372192382812500000e+00,-1.016895484924316406e+01
-4.913091659545898438e-01,9.146977961063385010e-02,-8.265321731567382812e+00,-1.399084949493408203e+01
-5.759315490722656250e-01,8.113697916269302368e-02,-8.692803382873535156e+00,-1.903106117248535156e+01
-6.619992256164550781e-01,7.046013325452804565e-02,-8.837841033935546875e+00,-2.389035797119140625e+01
-7.463631629943847656e-01,5.947349965572357178e-02,-9.051581382751464844e+00,-2.864810943603515625e+01
-8.388729095458984375e-01,4.811109602451324463e-02,-9.349291801452636719e+00,-3.397841262817382812e+01
-9.260644912719726562e-01,3.644489496946334839e-02,-9.669901847839355469e+00,-3.886203384399414062e+01
-1.017922878265380859e+00,2.444342151284217834e-02,-1.002104759216308594e+01,-4.416328048706054688e+01
-1.119409084320068359e+00,1.202715840190649033e-02,-1.021952056884765625e+01,-5.001848220825195312e+01
-1.220589637756347656e+00,-7.800957537256181240e-04,-1.047906303405761719e+01,-5.571990203857421875e+01
-1.316934108734130859e+00,-1.391043141484260559e-02,-1.046379566192626953e+01,-6.115813064575195312e+01
-1.412929534912109375e+00,-2.734420448541641235e-02,-1.020425319671630859e+01,-6.669100952148437500e+01
-1.503469944000244141e+00,-4.101169481873512268e-02,-1.028058910369873047e+01,-7.191438293457031250e+01
-1.605085849761962891e+00,-5.501196905970573425e-02,-1.059356689453125000e+01,-7.795524597167968750e+01
-1.709669589996337891e+00,-6.935806572437286377e-02,-1.112028408050537109e+01,-8.401508331298828125e+01
-1.807776451110839844e+00,-8.396792411804199219e-02,-1.119661998748779297e+01,-8.964539337158203125e+01
-1.901289463043212891e+00,-9.878242015838623047e-02,-1.100578022003173828e+01,-9.512680053710937500e+01
-1.973786830902099609e+00,-1.135811656713485718e-01,-8.051581382751464844e+00,-9.938511657714843750e+01
-1.992333889007568359e+00,-1.278254538774490356e-01,-5.463795661926269531e+00,-1.006191635131835938e+02
-1.935050964355468750e+00,-1.407846808433532715e-01,1.085822939872741699e+00,-9.799146270751953125e+01
-1.838394165039062500e+00,-1.521293818950653076e-01,7.917883872985839844e+00,-9.412483978271484375e+01
-1.783939361572265625e+00,-1.623623073101043701e-01,6.207960128784179688e+00,-9.347554779052734375e+01
-1.753907203674316406e+00,-1.717832535505294800e-01,3.215593814849853516e+00,-9.350522613525390625e+01
-1.639265060424804688e+00,-1.795867234468460083e-01,8.925517082214355469e+00,-8.768925476074218750e+01
-1.506422996520996094e+00,-1.856716275215148926e-01,1.285681533813476562e+01,-8.209569549560546875e+01
-1.406743049621582031e+00,-1.904554665088653564e-01,1.055147171020507812e+01,-7.876006317138671875e+01
-1.342860221862792969e+00,-1.943612992763519287e-01,7.520937442779541016e+00,-7.696504211425781250e+01
-1.223587989807128906e+00,-1.968791186809539795e-01,9.818647384643554688e+00,-7.095563507080078125e+01
-1.099634647369384766e+00,-1.980314999818801880e-01,1.234536457061767578e+01,-6.551728820800781250e+01
-1.030451774597167969e+00,-1.984344422817230225e-01,8.604907035827636719e+00,-6.348862838745117188e+01
-9.682807922363281250e-01,-1.981955319643020630e-01,6.078189373016357422e+00,-6.084953689575195312e+01
