# angle, angle_rate, angle_acce, power
-1.544266223907470703e+00,-2.588837742805480957e-01,-2.687601089477539062e+01,-9.850384521484375000e+01
-1.863708972930908203e+00,-2.645766735076904297e-01,-3.014318656921386719e+01,-1.136400146484375000e+02
-2.143841266632080078e+00,-2.727862596511840820e-01,-2.639509391784667969e+01,-1.260861511230468750e+02
-2.398042201995849609e+00,-2.831273674964904785e-01,-2.330349159240722656e+01,-1.378360595703125000e+02
-2.523182868957519531e+00,-2.942028045654296875e-01,-1.570807075500488281e+01,-1.421146392822265625e+02
-2.620666265487670898e+00,-3.056993484497070312e-01,-8.776772499084472656e+00,-1.470346527099609375e+02
-2.568475723266601562e+00,-3.160991072654724121e-01,2.620173931121826172e+00,-1.430572509765625000e+02
-2.459503412246704102e+00,-3.248892128467559814e-01,1.152857112884521484e+01,-1.380867309570312500e+02
-2.352137327194213867e+00,-3.321661353111267090e-01,1.244460105895996094e+01,-1.340880279541015625e+02
-2.263841629028320312e+00,-3.381962478160858154e-01,1.130719661712646484e+01,-1.311226501464843750e+02
-2.148373126983642578e+00,-3.427701592445373535e-01,1.455147171020507812e+01,-1.259873199462890625e+02
-1.965914249420166016e+00,-3.452907800674438477e-01,1.735299682617187500e+01,-1.169834213256835938e+02
-1.699236154556274414e+00,-3.450185954570770264e-01,2.616215705871582031e+01,-1.036847457885742188e+02
-1.463981866836547852e+00,-3.424074947834014893e-01,2.858963966369628906e+01,-9.362032318115234375e+01
-1.240875720977783203e+00,-3.376958668231964111e-01,2.578047752380371094e+01,-8.354145812988281250e+01
-1.052712678909301758e+00,-3.313381969928741455e-01,2.356673812866210938e+01,-7.525275421142578125e+01
-8.878931999206542969e-01,-3.236502110958099365e-01,2.036826515197753906e+01,-6.765598297119140625e+01
-7.441449165344238281e-01,-3.149091303348541260e-01,1.816979217529296875e+01,-6.084530639648437500e+01
-5.951876640319824219e-01,-3.051155507564544678e-01,1.813162422180175781e+01,-5.323087310791015625e+01
-6.282258033752441406e-01,-2.961420118808746338e-01,9.337731361389160156e+00,-5.708246231079101562e+01
-6.730890274047851562e-01,-2.880658209323883057e-01,2.537618279457092285e-01,-5.848818969726562500e+01
-7.855973243713378906e-01,-2.815184891223907471e-01,-6.532497882843017578e+00,-6.402763366699218750e+01
-9.594638347625732422e-01,-2.770372033119201660e-01,-1.218898582458496094e+01,-7.236093902587890625e+01
-1.170004606246948242e+00,-2.748853862285614014e-01,-1.849433135986328125e+01,-8.209490966796875000e+01
-1.447048187255859375e+00,-2.756115794181823730e-01,-2.437219238281250000e+01,-9.557682800292968750e+01
-1.648651361465454102e+00,-2.783175110816955566e-01,-2.183020782470703125e+01,-1.033763580322265625e+02
-1.722088098526000977e+00,-2.816225290298461914e-01,-9.563032150268554688e+00,-1.046355590820312500e+02
-1.776227951049804688e+00,-2.853036522865295410e-01,-3.769139051437377930e+00,-1.070345458984375000e+02
-1.904763936996459961e+00,-2.900861203670501709e-01,-9.265321731567382812e+00,-1.145032348632812500e+02
-2.002356529235839844e+00,-2.956053614616394043e-01,-1.065463542938232422e+01,-1.187880859375000000e+02
-1.943173885345458984e+00,-3.002568483352661133e-01,3.673609256744384766e+00,-1.138161315917968750e+02
-1.886897087097167969e+00,-3.041129708290100098e-01,8.314830780029296875e+00,-1.117612991333007812e+02
-1.868503093719482422e+00,-3.075923323631286621e-01,5.490403175354003906e+00,-1.119683151245117188e+02
-1.865570068359375000e+00,-3.108684420585632324e-01,2.772845745086669922e+00,-1.124349288940429688e+02
-1.849204540252685547e+00,-3.138170540332794189e-01,3.902616739273071289e+00,-1.117586975097656250e+02
-1.793790817260742188e+00,-3.160640895366668701e-01,6.276662349700927734e+00,-1.088324508666992188e+02
-1.827906131744384766e+00,-3.185399472713470459e-01,1.727044224739074707e+00,-1.121846466064453125e+02
-1.844734191894531250e+00,-3.210602998733520508e-01,-2.112650394439697266e+00,-1.128614273071289062e+02
-1.946313381195068359e+00,-3.244704008102416992e-01,-5.792039871215820312e+00,-1.191938095092773438e+02
-2.036420345306396484e+00,-3.286110758781433105e-01,-6.547764778137207031e+00,-1.233640518188476562e+02
-2.078607082366943359e+00,-3.329665660858154297e-01,-6.891276359558105469e+00,-1.247876663208007812e+02
-2.209686040878295898e+00,-3.384150862693786621e-01,-1.188364315032958984e+01,-1.326934356689453125e+02
-2.387283325195312500e+00,-3.453671634197235107e-01,-1.536455917358398438e+01,-1.420362243652343750e+02
-2.524779796600341797e+00,-3.533465862274169922e-01,-1.399051284790039062e+01,-1.481555786132812500e+02
-2.622472524642944336e+00,-3.619039952754974365e-01,-1.063936805725097656e+01,-1.525811004638671875e+02
-2.661829710006713867e+00,-3.704270720481872559e-01,-5.616466999053955078e+00,-1.540980682373046875e+02
-2.573591470718383789e+00,-3.776416182518005371e-01,4.528571128845214844e+00,-1.486176757812500000e+02
-2.474342107772827148e+00,-3.835029602050781250e-01,1.026902866363525391e+01,-1.446128540039062500e+02
-2.386936426162719727e+00,-3.881971538066864014e-01,9.879715919494628906e+00,-1.414271240234375000e+02
-2.222887039184570312e+00,-3.910161852836608887e-01,1.345223522186279297e+01,-1.330908050537109375e+02
-2.007338285446166992e+00,-3.915387690067291260e-01,1.987208175659179688e+01,-1.227115249633789062e+02
-1.782708883285522461e+00,-3.897889256477355957e-01,2.217742538452148438e+01,-1.124722976684570312e+02
-1.580930709838867188e+00,-3.861087858676910400e-01,2.097131729125976562e+01,-1.036263732910156250e+02
-1.438077211380004883e+00,-3.811841011047363281e-01,1.623085975646972656e+01,-9.790557861328125000e+01
-1.290247201919555664e+00,-3.750273883342742920e-01,1.430719661712646484e+01,-9.069853210449218750e+01
-1.034493207931518555e+00,-3.666209280490875244e-01,2.146750068664550781e+01,-7.666546630859375000e+01
-7.242798805236816406e-01,-3.555326759815216064e-01,2.997895240783691406e+01,-6.092977142333984375e+01
-5.000848770141601562e-01,-3.427568674087524414e-01,2.561253929138183594e+01,-5.134503173828125000e+01
-3.142180442810058594e-01,-3.287612199783325195e-01,2.158200454711914062e+01,-4.247595214843750000e+01
-1.613397598266601562e-01,-3.139365315437316895e-01,1.843696784973144531e+01,-3.488523864746093750e+01
-4.547262191772460938e-02,-2.986944317817687988e-01,1.442933464050292969e+01,-2.895834159851074219e+01
3.123044967651367188e-02,-2.834474146366119385e-01,1.020796012878417969e+01,-2.479674530029296875e+01
5.598402023315429688e-02,-2.687152028083801270e-01,6.093456268310546875e+00,-2.320565605163574219e+01
6.726121902465820312e-02,-2.546068429946899414e-01,4.627807617187500000e+00,-2.157891273498535156e+01
9.139537811279296875e-02,-2.409625351428985596e-01,4.215593814849853516e+00,-1.895760345458984375e+01
1.168618202209472656e-01,-2.277458012104034424e-01,4.436967849731445312e+00,-1.652596664428710938e+01
1.364369392395019531e-01,-2.149941325187683105e-01,4.314830303192138672e+00,-1.452900409698486328e+01
1.354260444641113281e-01,-2.028901576995849609e-01,3.574372529983520508e+00,-1.376661014556884766e+01
1.277794837951660156e-01,-1.914678514003753662e-01,2.146891593933105469e+00,-1.311269569396972656e+01
1.310586929321289062e-01,-1.805838793516159058e-01,2.101089954376220703e+00,-1.171405029296875000e+01
2.251973152160644531e-01,-1.693027019500732422e-01,8.123991012573242188e+00,-4.835094928741455078e+00
3.406434059143066406e-01,-1.574311256408691406e-01,1.149803638458251953e+01,1.792441368103027344e+00
4.294962882995605469e-01,-1.452646106481552124e-01,1.059727287292480469e+01,6.416069984436035156e+00
5.364823341369628906e-01,-1.326365470886230469e-01,1.129193019866943359e+01,1.268707084655761719e+01
6.939988136291503906e-01,-1.190647408366203308e-01,1.521559429168701172e+01,2.185972404479980469e+01
8.565826416015625000e-01,-1.045456752181053162e-01,1.774994468688964844e+01,3.053185272216796875e+01
1.028740882873535156e+00,-8.903098106384277344e-02,1.820032501220703125e+01,3.980389022827148438e+01
1.239909172058105469e+00,-7.218033820390701294e-02,2.055910491943359375e+01,5.145449066162109375e+01
1.476054191589355469e+00,-5.381077527999877930e-02,2.376521110534667969e+01,6.410230255126953125e+01
1.721589565277099609e+00,-3.390434011816978455e-02,2.494078445434570312e+01,7.703382873535156250e+01
1.977437496185302734e+00,-1.243474893271923065e-02,2.555147171020507812e+01,9.058863067626953125e+01
2.252526760101318359e+00,1.071225479245185852e-02,2.813925743103027344e+01,1.053152923583984375e+02
2.558537960052490234e+00,3.576201945543289185e-02,3.057437133789062500e+01,1.218002166748046875e+02
2.834731578826904297e+00,6.232123076915740967e-02,2.906292152404785156e+01,1.360266418457031250e+02
3.112240314483642578e+00,9.032757580280303955e-02,2.761253929138183594e+01,1.510105438232421875e+02
3.377993106842041016e+00,1.195911318063735962e-01,2.768887519836425781e+01,1.653635864257812500e+02
3.624706745147705078e+00,1.498586386442184448e-01,2.656673812866210938e+01,1.788438415527343750e+02
3.686402797698974609e+00,1.792297363281250000e-01,1.326902866363525391e+01,1.810984191894531250e+02
3.662437915802001953e+00,2.068926244974136353e-01,-6.775358915328979492e-01,1.811927337646484375e+02
3.758861064910888672e+00,2.341365963220596313e-01,4.849181652069091797e+00,1.902540588378906250e+02
3.812279224395751953e+00,2.605525553226470947e-01,6.398799896240234375e+00,1.944054718017578125e+02
3.674052715301513672e+00,2.842654585838317871e-01,-7.349291801452636719e+00,1.871745147705078125e+02
3.435598850250244141e+00,3.044081628322601318e-01,-2.070043754577636719e+01,1.768174896240234375e+02
3.249775409698486328e+00,3.216855227947235107e-01,-2.260883522033691406e+01,1.712467651367187500e+02
3.079922676086425781e+00,3.364004492759704590e-01,-1.770043754577636719e+01,1.654732208251953125e+02
2.981583595275878906e+00,3.493962287902832031e-01,-1.331875705718994141e+01,1.636833343505859375e+02
2.910389423370361328e+00,3.610303103923797607e-01,-1.107448291778564453e+01,1.621617584228515625e+02
2.774865150451660156e+00,3.707274198532104492e-01,-9.898909568786621094e+00,1.559729614257812500e+02
2.665627002716064453e+00,3.788473010063171387e-01,-1.174623775482177734e+01,1.524166717529296875e+02
2.550469398498535156e+00,3.854096233844757080e-01,-1.302104759216308594e+01,1.478698120117187500e+02
2.485079765319824219e+00,3.909899294376373291e-01,-1.184547519683837891e+01,1.464218902587890625e+02
2.416841030120849609e+00,3.956088423728942871e-01,-1.087600898742675781e+01,1.438103790283203125e+02
2.318391323089599609e+00,3.990123271942138672e-01,-1.157829952239990234e+01,1.392572784423828125e+02
2.231852531433105469e+00,4.013802111148834229e-01,-8.158452033996582031e+00,1.358848876953125000e+02
2.168501377105712891e+00,4.029962122440338135e-01,-6.120284080505371094e+00,1.336643981933593750e+02
2.110455989837646484e+00,4.039509594440460205e-01,-9.234787940979003906e+00,1.312926330566406250e+02
2.052168369293212891e+00,4.042750895023345947e-01,-9.700436592102050781e+00,1.287493133544921875e+02
1.968484401702880859e+00,4.037461876869201660e-01,-6.372192382812500000e+00,1.245515975952148438e+02
1.966573238372802734e+00,4.032245874404907227e-01,-3.876009225845336914e+00,1.258844375610351562e+02
1.879468441009521484e+00,4.018580615520477295e-01,-6.593566417694091797e+00,1.203810653686523438e+02
1.831610202789306641e+00,4.000812470912933350e-01,-5.608833789825439453e+00,1.188022994995117188e+02
1.891916275024414062e+00,3.989963531494140625e-01,1.154525160789489746e+00,1.232978973388671875e+02
1.957950115203857422e+00,3.986259996891021729e-01,6.490403175354003906e+00,1.262768020629882812e+02
1.926029682159423828e+00,3.979550004005432129e-01,-7.080702185630798340e-01,1.230456008911132812e+02
1.862580776214599609e+00,3.966830670833587646e-01,-7.250054836273193359e+00,1.195579452514648438e+02
1.832110881805419922e+00,3.951700031757354736e-01,-4.700436592102050781e+00,1.186591339111328125e+02
1.894121170043945312e+00,3.943527042865753174e-01,2.291929721832275391e+00,1.229743652343750000e+02
2.069343566894531250e+00,3.953285217285156250e-01,1.228429603576660156e+01,1.328286743164062500e+02
2.257957935333251953e+00,3.981416523456573486e-01,1.759727287292480469e+01,1.416603546142578125e+02
2.321970939636230469e+00,4.014542698860168457e-01,1.029193019866943359e+01,1.425687103271484375e+02
2.318056583404541016e+00,4.045621156692504883e-01,-4.866962134838104248e-01,1.414788665771484375e+02
2.376803874969482422e+00,4.081020355224609375e-01,1.841548085212707520e+00,1.455384826660156250e+02
2.517222881317138672e+00,4.128691256046295166e-01,8.910250663757324219e+00,1.536603088378906250e+02
2.614696025848388672e+00,4.183726310729980469e-01,9.047655105590820312e+00,1.577229156494140625e+02
2.604713439941406250e+00,4.235011339187622070e-01,3.987999856472015381e-01,1.558523406982421875e+02
2.564078330993652344e+00,4.279668331146240234e-01,-1.998146533966064453e+00,1.539441680908203125e+02
2.512757301330566406e+00,4.316960573196411133e-01,-5.593566417694091797e+00,1.518515930175781250e+02
2.383528709411621094e+00,4.339465200901031494e-01,-1.165463542938232422e+01,1.449729156494140625e+02
2.287158966064453125e+00,4.351207613945007324e-01,-1.243326091766357422e+01,1.414269714355468750e+02
2.218104839324951172e+00,4.355457723140716553e-01,-1.007448291778564453e+01,1.389133300781250000e+02
2.141867160797119141e+00,4.351871311664581299e-01,-7.295856475830078125e+00,1.353874359130859375e+02
2.010438442230224609e+00,4.335321784019470215e-01,-1.090654373168945312e+01,1.284399108886718750e+02
1.909196853637695312e+00,4.309475123882293701e-01,-1.327295589447021484e+01,1.242658081054687500e+02
1.782076358795166016e+00,4.272209107875823975e-01,-1.349432945251464844e+01,1.178330459594726562e+02
1.619749069213867188e+00,4.220573306083679199e-01,-1.575387287139892578e+01,1.095405731201171875e+02
1.487534046173095703e+00,4.158298075199127197e-01,-1.502868080139160156e+01,1.036451110839843750e+02
1.427933692932128906e+00,4.093176424503326416e-01,-1.019661998748779297e+01,1.016872024536132812e+02
1.361125946044921875e+00,4.024630188941955566e-01,-8.265321731567382812e+00,9.794535827636718750e+01
1.265610694885253906e+00,3.949959874153137207e-01,-1.083784103393554688e+01,9.249205017089843750e+01
1.241658210754394531e+00,3.876627683639526367e-01,-8.822573661804199219e+00,9.200752258300781250e+01
1.218060493469238281e+00,3.804602324962615967e-01,-3.631734371185302734e+00,9.027315521240234375e+01
1.210762500762939453e+00,3.735448420047760010e-01,-1.043948054313659668e+00,8.957171630859375000e+01
1.284814357757568359e+00,3.677157461643218994e-01,2.360631942749023438e+00,9.373105621337890625e+01
1.321614265441894531e+00,3.625461161136627197e-01,4.406433582305908203e+00,9.418276977539062500e+01
1.399584770202636719e+00,3.584146499633789062e-01,5.307197093963623047e+00,9.795870208740234375e+01
1.496361732482910156e+00,3.554575145244598389e-01,8.070555686950683594e+00,1.022767028808593750e+02
1.624969482421875000e+00,3.539343476295471191e-01,1.130719661712646484e+01,1.083716049194335938e+02
1.748191356658935547e+00,3.537195622920989990e-01,1.205528831481933594e+01,1.136881256103515625e+02
1.823612213134765625e+00,3.542697131633758545e-01,7.643074989318847656e+00,1.162096176147460938e+02
1.887196063995361328e+00,3.554281890392303467e-01,4.910250186920166016e+00,1.189137954711914062e+02
1.959327697753906250e+00,3.572500646114349365e-01,6.383533000946044922e+00,1.224253082275390625e+02
2.066354751586914062e+00,3.600510954856872559e-01,7.734677791595458984e+00,1.280438232421875000e+02
2.185972213745117188e+00,3.639082610607147217e-01,1.181864738464355469e+01,1.339198455810546875e+02
2.275486469268798828e+00,3.684677183628082275e-01,1.101712036132812500e+01,1.377702331542968750e+02
2.298093795776367188e+00,3.730252385139465332e-01,4.307197093963623047e+00,1.380092315673828125e+02
2.342102527618408203e+00,3.777949810028076172e-01,2.230860948562622070e+00,1.407977752685546875e+02
2.366917610168457031e+00,3.825744092464447021e-01,1.200326681137084961e+00,1.420121459960937500e+02
2.373743534088134766e+00,3.871831297874450684e-01,1.850595325231552124e-01,1.424382324218750000e+02
2.389706611633300781e+00,3.917210400104522705e-01,1.146891593933105469e+00,1.437472839355468750e+02
2.353785991668701172e+00,3.956728279590606689e-01,-3.898910045623779297e+00,1.416159820556640625e+02
2.230723857879638672e+00,3.981963992118835449e-01,-1.083020782470703125e+01,1.348700561523437500e+02
2.150527477264404297e+00,3.997918665409088135e-01,-1.483784103393554688e+01,1.322579193115234375e+02
2.047574996948242188e+00,4.002780020236968994e-01,-1.218135261535644531e+01,1.273565063476562500e+02
2.030941963195800781e+00,4.005735218524932861e-01,-4.372192382812500000e+00,1.282011413574218750e+02
2.099176883697509766e+00,4.015366137027740479e-01,5.972732901573181152e-01,1.328273010253906250e+02
2.070872306823730469e+00,4.021685421466827393e-01,-1.471428990364074707e+00,1.299076080322265625e+02
1.989243507385253906e+00,4.019525349140167236e-01,-6.173718929290771484e+00,1.253296203613281250e+02
1.939839839935302734e+00,4.012533128261566162e-01,-9.708069801330566406e+00,1.236613998413085938e+02
1.918417930603027344e+00,4.003748297691345215e-01,-6.341658115386962891e+00,1.231335754394531250e+02
1.802258968353271484e+00,3.983786702156066895e-01,-9.036314964294433594e+00,1.161164169311523438e+02
1.668476104736328125e+00,3.951444923877716064e-01,-1.597524642944335938e+01,1.095858993530273438e+02
1.547708988189697266e+00,3.908643722534179688e-01,-1.549432945251464844e+01,1.040776901245117188e+02
1.431704521179199219e+00,3.856381773948669434e-01,-1.392944431304931641e+01,9.853941345214843750e+01
1.374443531036376953e+00,3.801006972789764404e-01,-8.906543731689453125e+00,9.653041839599609375e+01
1.335458755493164062e+00,3.744502663612365723e-01,-7.563032150268554688e+00,9.459004211425781250e+01
1.240954399108886719e+00,3.681372702121734619e-01,-9.074482917785644531e+00,8.881221771240234375e+01
1.166717529296875000e+00,3.613975942134857178e-01,-9.326391220092773438e+00,8.524708557128906250e+01
1.153742313385009766e+00,3.548651039600372314e-01,-5.868375778198242188e+00,8.513957214355468750e+01
1.223776817321777344e+00,3.493596315383911133e-01,8.797160387039184570e-01,8.918299865722656250e+01
1.303742885589599609e+00,3.449290692806243896e-01,5.833914279937744141e+00,9.245712280273437500e+01
1.335383415222167969e+00,3.410364389419555664e-01,1.742311477661132812e+00,9.260665893554687500e+01
1.299169063568115234e+00,3.369763195514678955e-01,-5.479062557220458984e+00,8.939696502685546875e+01
1.271904468536376953e+00,3.328465223312377930e-01,-7.822574138641357422e+00,8.795383453369140625e+01
1.302067279815673828e+00,3.292248547077178955e-01,-1.364558815956115723e+00,8.996281433105468750e+01
1.434791088104248047e+00,3.271115124225616455e-01,5.711777210235595703e+00,9.745148468017578125e+01
1.545717716217041016e+00,3.262130916118621826e-01,9.360631942749023438e+00,1.018647537231445312e+02
1.634084224700927734e+00,3.262432813644409180e-01,7.513303756713867188e+00,1.053596801757812500e+02
1.658459186553955078e+00,3.265156745910644531e-01,1.429334282875061035e+00,1.053124465942382812e+02
1.655460357666015625e+00,3.267444968223571777e-01,-1.395093202590942383e+00,1.047110671997070312e+02
1.667922973632812500e+00,3.270864784717559814e-01,-2.158452033996582031e+00,1.055714492797851562e+02
1.666687488555908203e+00,3.273990154266357422e-01,-1.860741972923278809e+00,1.053014602661132812e+02
1.701910972595214844e+00,3.280481696128845215e-01,1.727044224739074707e+00,1.075723495483398438e+02
1.743430137634277344e+00,3.290800452232360840e-01,4.551471710205078125e+00,1.096166458129882812e+02
1.780621051788330078e+00,3.304322361946105957e-01,7.499450445175170898e-01,1.113105010986328125e+02
1.765083789825439453e+00,3.315614759922027588e-01,-3.074482440948486328e+00,1.097885971069335938e+02
1.711785316467285156e+00,3.321012556552886963e-01,-1.982879400253295898e+00,1.068127822875976562e+02
1.787423133850097656e+00,3.333703875541687012e-01,1.635441184043884277e+00,1.125861816406250000e+02
1.921684265136718750e+00,3.359187245368957520e-01,7.826281070709228516e+00,1.198070678710937500e+02
1.913946151733398438e+00,3.382622599601745605e-01,6.894983291625976562e+00,1.171447143554687500e+02
1.909770488739013672e+00,3.404468595981597900e-01,-2.005780220031738281e+00,1.172368469238281250e+02
1.859559535980224609e+00,3.420200943946838379e-01,-5.921810626983642578e+00,1.143491439819335938e+02
1.831167697906494141e+00,3.432307839393615723e-01,-6.288222789764404297e+00,1.136063919067382812e+02
1.821346282958984375e+00,3.442826867103576660e-01,-5.410360336303710938e+00,1.136088485717773438e+02
1.849562168121337891e+00,3.455641567707061768e-01,-1.486696243286132812e+00,1.156605072021484375e+02
1.861972332000732422e+00,3.469056487083435059e-01,4.980366230010986328e-01,1.160544662475585938e+02
1.809575557708740234e+00,3.476561307907104492e-01,-4.028680801391601562e+00,1.126534347534179688e+02
1.722318172454833984e+00,3.474964797496795654e-01,-1.144089508056640625e+01,1.081641235351562500e+02
1.633012294769287109e+00,3.464517891407012939e-01,-1.142562770843505859e+01,1.040874328613281250e+02
1.648744583129882812e+00,3.456166386604309082e-01,-4.563032150268554688e+00,1.065854949951171875e+02
1.650604724884033203e+00,3.448418378829956055e-01,-1.372192382812500000e+00,1.063432083129882812e+02
1.629172801971435547e+00,3.438914716243743896e-01,-3.135551214218139648e+00,1.048875885009765625e+02
1.658741474151611328e+00,3.432843387126922607e-01,-1.143184781074523926e+00,1.070480117797851562e+02
1.628389835357666016e+00,3.424040079116821289e-01,-6.387459754943847656e+00,1.045483779907226562e+02
1.502299308776855469e+00,3.403068184852600098e-01,-9.868375778198242188e+00,9.706542205810546875e+01
1.418452262878417969e+00,3.374759852886199951e-01,-1.154013156890869141e+01,9.385090637207031250e+01
1.349272727966308594e+00,3.340949118137359619e-01,-1.041036033630371094e+01,9.073473358154296875e+01
1.347570419311523438e+00,3.308658599853515625e-01,-4.868375778198242188e+00,9.155702209472656250e+01
1.333420753479003906e+00,3.276567757129669189e-01,-2.059215307235717773e+00,9.039767456054687500e+01
1.204522609710693359e+00,3.233191668987274170e-01,-6.868375778198242188e+00,8.223191833496093750e+01
1.176295280456542969e+00,3.189161419868469238e-01,-9.334024429321289062e+00,8.236617279052734375e+01
1.090578079223632812e+00,3.138760924339294434e-01,-8.753871917724609375e+00,7.706422424316406250e+01
1.007607460021972656e+00,3.082583844661712646e-01,-7.937077999114990234e+00,7.290849304199218750e+01
9.804401397705078125e-01,3.026498556137084961e-01,-6.952344894409179688e+00,7.216694641113281250e+01
9.622993469238281250e-01,2.971403300762176514e-01,-4.173718929290771484e+00,7.099344635009765625e+01
9.379167556762695312e-01,2.916624844074249268e-01,-2.532497644424438477e+00,6.927368927001953125e+01
9.640583992004394531e-01,2.867199480533599854e-01,-6.546351313591003418e-01,7.085304260253906250e+01
1.010296821594238281e+00,2.824869155883789062e-01,2.727044343948364258e+00,7.284144592285156250e+01
1.056803703308105469e+00,2.789306044578552246e-01,3.459868669509887695e+00,7.455153656005859375e+01
1.125002384185791016e+00,2.762340903282165527e-01,4.688876152038574219e+00,7.768636322021484375e+01
1.207882404327392578e+00,2.745012044906616211e-01,5.917883872985839844e+00,8.143646240234375000e+01
1.260728359222412109e+00,2.733834087848663330e-01,3.482769489288330078e+00,8.311920166015625000e+01
1.301445960998535156e+00,2.727287113666534424e-01,1.749945044517517090e+00,8.463350677490234375e+01
1.360661029815673828e+00,2.726988792419433594e-01,4.307197093963623047e+00,8.757401275634765625e+01
1.486909866333007812e+00,2.739330232143402100e-01,9.505670547485351562e+00,9.446479034423828125e+01
1.575861930847167969e+00,2.759949862957000732e-01,7.673609256744384766e+00,9.791851043701171875e+01
1.551381111145019531e+00,2.777090370655059814e-01,-7.386046051979064941e-01,9.496938323974609375e+01
1.493311882019042969e+00,2.787567079067230225e-01,-8.372192382812500000e+00,9.190745544433593750e+01
1.449576377868652344e+00,2.793146371841430664e-01,-1.057066535949707031e+01,9.029024505615234375e+01
1.382755756378173828e+00,2.791764438152313232e-01,-9.158452033996582031e+00,8.691564941406250000e+01
1.284107685089111328e+00,2.780587077140808105e-01,-1.334165763854980469e+01,8.188533020019531250e+01
1.132259368896484375e+00,2.754783630371093750e-01,-1.841036033630371094e+01,7.398308563232421875e+01
9.928903579711914062e-01,2.716333568096160889e-01,-1.877677345275878906e+01,6.768719482421875000e+01
8.780360221862792969e-01,2.668320536613464355e-01,-1.682257461547851562e+01,6.259549331665039062e+01
7.325296401977539062e-01,2.608157396316528320e-01,-1.670043754577636719e+01,5.504368591308593750e+01
6.050558090209960938e-01,2.538255155086517334e-01,-1.833402442932128906e+01,4.906634521484375000e+01
4.670104980468750000e-01,2.458043247461318970e-01,-1.849433135986328125e+01,4.200915527343750000e+01
3.539981842041015625e-01,2.370540946722030640e-01,-1.804394912719726562e+01,3.662414932250976562e+01
2.828578948974609375e-01,2.280299663543701172e-01,-1.283020782470703125e+01,3.336133956909179688e+01
1.937026977539062500e-01,2.185654938220977783e-01,-1.167753601074218750e+01,2.818629455566406250e+01
1.152853965759277344e-01,2.087900638580322266e-01,-1.295997905731201172e+01,2.397068405151367188e+01
9.694910049438476562e-02,1.993200480937957764e-01,-8.356925010681152344e+00,2.332003402709960938e+01
9.669399261474609375e-02,1.903209835290908813e-01,-4.685169696807861328e+00,2.275864410400390625e+01
1.545004844665527344e-01,1.823499500751495361e-01,-2.082116127014160156e+00,2.557533454895019531e+01
2.510271072387695312e-01,1.757427155971527100e-01,2.879715919494628906e+00,2.988496017456054688e+01
3.547248840332031250e-01,1.705028265714645386e-01,6.207960128784179688e+00,3.407743072509765625e+01
3.971962928771972656e-01,1.659496426582336426e-01,2.070555686950683594e+00,3.440883636474609375e+01
3.430042266845703125e-01,1.610822081565856934e-01,-6.601200103759765625e+00,2.981074523925781250e+01
2.403717041015625000e-01,1.554318070411682129e-01,-1.218898582458496094e+01,2.386593627929687500e+01
1.239519119262695312e-01,1.488997340202331543e-01,-1.328822326660156250e+01,1.784944152832031250e+01
4.637241363525390625e-03,1.415011137723922729e-01,-1.351723098754882812e+01,1.181657600402832031e+01
-1.529078483581542969e-01,1.328969895839691162e-01,-1.692181205749511719e+01,3.346300125122070312e+00
-3.672652244567871094e-01,1.225794777274131775e-01,-2.096761322021484375e+01,-8.129474639892578125e+00
-5.900568962097167969e-01,1.105499342083930969e-01,-2.321188735961914062e+01,-1.927522277832031250e+01
-8.024144172668457031e-01,9.699828922748565674e-02,-2.370043754577636719e+01,-2.977008056640625000e+01
-1.056626796722412109e+00,8.158210664987564087e-02,-2.542562866210937500e+01,-4.323055648803710938e+01
-1.330120086669921875e+00,6.420179456472396851e-02,-2.829585838317871094e+01,-5.732702636718750000e+01
-1.629977941513061523e+00,4.469192773103713989e-02,-3.090654373168945312e+01,-7.292031860351562500e+01
-1.951277971267700195e+00,2.294455282390117645e-02,-3.278440856933593750e+01,-8.958832550048828125e+01
-2.269298315048217773e+00,-8.956581004895269871e-04,-3.322715377807617188e+01,-1.058713684082031250e+02
-2.588192701339721680e+00,-2.673280239105224609e-02,-3.252486419677734375e+01,-1.224616165161132812e+02
-2.901594638824462891e+00,-5.441210791468620300e-02,-3.202868270874023438e+01,-1.388744201660156250e+02
-3.122635364532470703e+00,-8.291785418987274170e-02,-2.557830047607421875e+01,-1.497351379394531250e+02
-3.256462097167968750e+00,-1.113365814089775085e-01,-1.789891052246093750e+01,-1.568336639404296875e+02
-3.227559089660644531e+00,-1.380453407764434814e-01,-4.662268638610839844e+00,-1.552341003417968750e+02
-3.260449171066284180e+00,-1.637475788593292236e-01,-3.187572658061981201e-01,-1.602919769287109375e+02
-3.268909931182861328e+00,-1.882493048906326294e-01,-2.120284080505371094e+00,-1.626081237792968750e+02
-3.182060718536376953e+00,-2.106574326753616333e-01,4.055288314819335938e+00,-1.592453155517578125e+02
-3.061437606811523438e+00,-2.307389378547668457e-01,1.084918212890625000e+01,-1.552715148925781250e+02
-2.860622167587280273e+00,-2.478082031011581421e-01,1.685681343078613281e+01,-1.466352386474609375e+02
-2.613226890563964844e+00,-2.615500688552856445e-01,2.258200454711914062e+01,-1.362247161865234375e+02
-2.379368305206298828e+00,-2.722662389278411865e-01,2.309345626831054688e+01,-1.271961593627929688e+02
-2.169767141342163086e+00,-2.803505957126617432e-01,2.114689064025878906e+01,-1.191739730834960938e+02
