# angle, angle_rate, angle_acce, power
-1.248178601264953613e+00,-2.932674288749694824e-01,2.261395454406738281e+00,-8.470669555664062500e+01
-1.212152600288391113e+00,-2.907255589962005615e-01,2.093456506729125977e+00,-8.260947418212890625e+01
-1.188228845596313477e+00,-2.880715727806091309e-01,2.299563407897949219e+00,-8.154673004150390625e+01
-1.161243319511413574e+00,-2.852804064750671387e-01,2.169792413711547852e+00,-8.000197601318359375e+01
-1.138237357139587402e+00,-2.823987603187561035e-01,1.971319079399108887e+00,-7.877796173095703125e+01
-1.114902615547180176e+00,-2.794278562068939209e-01,1.879716038703918457e+00,-7.743568420410156250e+01
-1.088128685951232910e+00,-2.763377428054809570e-01,1.887349605560302734e+00,-7.586118316650390625e+01
-1.063249826431274414e+00,-2.731533348560333252e-01,2.223227500915527344e+00,-7.447763824462890625e+01
-1.043401837348937988e+00,-2.699296772480010986e-01,1.933151125907897949e+00,-7.338073730468750000e+01
-1.015594482421875000e+00,-2.665891349315643311e-01,1.765212178230285645e+00,-7.163565063476562500e+01
-9.985774755477905273e-01,-2.632454633712768555e-01,1.910250306129455566e+00,-7.077766418457031250e+01
-9.791193604469299316e-01,-2.598743736743927002e-01,1.352998495101928711e+00,-6.951876068115234375e+01
-9.611099958419799805e-01,-2.564917504787445068e-01,1.360632061958312988e+00,-6.840794372558593750e+01
-9.465224146842956543e-01,-2.531323730945587158e-01,1.352998495101928711e+00,-6.749372863769531250e+01
-9.141604304313659668e-01,-2.496173679828643799e-01,1.520937442779541016e+00,-6.531437683105468750e+01
-9.017145633697509766e-01,-2.461536377668380737e-01,1.314830541610717773e+00,-6.484591674804687500e+01
-8.777351379394531250e-01,-2.426232993602752686e-01,1.108723640441894531e+00,-6.317163467407226562e+01
-8.561418056488037109e-01,-2.390535473823547363e-01,1.162158727645874023e+00,-6.190407180786132812e+01
-8.397173285484313965e-01,-2.354980409145355225e-01,8.186473250389099121e-01,-6.092699813842773438e+01
-8.304725885391235352e-01,-2.320278733968734741e-01,8.873496055603027344e-01,-6.031947326660156250e+01
-8.213263154029846191e-01,-2.286397367715835571e-01,8.873496055603027344e-01,-5.956931304931640625e+01
-8.119978308677673340e-01,-2.253277152776718140e-01,8.491816520690917969e-01,-5.881278991699218750e+01
-7.937484383583068848e-01,-2.219988256692886353e-01,7.652121782302856445e-01,-5.746930694580078125e+01
-7.712573409080505371e-01,-2.186114490032196045e-01,6.125404238700866699e-01,-5.603544998168945312e+01
-7.607620358467102051e-01,-2.152884751558303833e-01,5.896396636962890625e-01,-5.549365615844726562e+01
-7.455935478210449219e-01,-2.119800001382827759e-01,4.064335823059082031e-01,-5.438137817382812500e+01
-7.320554256439208984e-01,-2.087015509605407715e-01,4.765494540333747864e-02,-5.348246002197265625e+01
-7.133869528770446777e-01,-2.054003328084945679e-01,3.148305118083953857e-01,-5.220655059814453125e+01
-7.083843350410461426e-01,-2.022141665220260620e-01,4.827694594860076904e-01,-5.195772552490234375e+01
-7.007322907447814941e-01,-1.991107761859893799e-01,1.774259358644485474e-01,-5.124246978759765625e+01
-6.908494830131530762e-01,-1.960637271404266357e-01,1.010900586843490601e-01,-5.044382858276367188e+01
-6.888411045074462891e-01,-1.931489557027816772e-01,2.232274711132049561e-01,-5.022789001464843750e+01
-6.840684413909912109e-01,-1.903321743011474609e-01,-1.341375708580017090e-02,-4.966661071777343750e+01
-6.800683140754699707e-01,-1.876162439584732056e-01,-1.126503944396972656e-01,-4.922742843627929688e+01
-6.720641851425170898e-01,-1.849560737609863281e-01,-1.737190932035446167e-01,-4.851256179809570312e+01
-6.609846353530883789e-01,-1.823181062936782837e-01,-3.340244293212890625e-01,-4.768474197387695312e+01
-6.516423225402832031e-01,-1.797186285257339478e-01,-2.576885521411895752e-01,-4.704313659667968750e+01
-6.544426679611206055e-01,-1.772771179676055908e-01,-3.950931429862976074e-01,-4.718169021606445312e+01
-6.538392305374145508e-01,-1.749516576528549194e-01,-3.798259794712066650e-01,-4.684084701538085938e+01
-6.445335745811462402e-01,-1.726494133472442627e-01,-4.943297803401947021e-01,-4.600231933593750000e+01
-6.485096216201782227e-01,-1.705020517110824585e-01,-6.851694583892822266e-01,-4.624802398681640625e+01
-6.528128981590270996e-01,-1.685050725936889648e-01,-7.157038450241088867e-01,-4.623929214477539062e+01
-6.505922079086303711e-01,-1.665857434272766113e-01,-6.393679380416870117e-01,-4.580047225952148438e+01
-6.347326636314392090e-01,-1.646037846803665161e-01,-4.103603363037109375e-01,-4.459755325317382812e+01
-6.378102302551269531e-01,-1.627516895532608032e-01,-4.637954235076904297e-01,-4.495818328857421875e+01
-6.374561190605163574e-01,-1.609886735677719116e-01,-2.118870466947555542e-01,-4.468565368652343750e+01
-6.378124356269836426e-01,-1.593173593282699585e-01,-8.211604505777359009e-02,-4.454481506347656250e+01
-6.364533305168151855e-01,-1.577160209417343140e-01,-1.889862716197967529e-01,-4.428228759765625000e+01
-6.402334570884704590e-01,-1.562325507402420044e-01,-5.019633769989013672e-01,-4.440900039672851562e+01
-6.432149410247802734e-01,-1.548530757427215576e-01,-9.370778799057006836e-01,-4.438087081909179688e+01
-6.532616019248962402e-01,-1.536430269479751587e-01,-7.996733188629150391e-01,-4.485437774658203125e+01
-6.412901878356933594e-01,-1.523737758398056030e-01,-8.378412127494812012e-01,-4.371240997314453125e+01
-6.475937366485595703e-01,-1.512310206890106201e-01,-3.874595463275909424e-01,-4.427382659912109375e+01
-6.551300287246704102e-01,-1.502207666635513306e-01,-4.332610964775085449e-01,-4.452917861938476562e+01
-6.550443172454833984e-01,-1.492601782083511353e-01,-8.760091662406921387e-01,-4.425915527343750000e+01
-6.511508822441101074e-01,-1.483086794614791870e-01,-7.920396924018859863e-01,-4.390587615966796875e+01
-6.535125970840454102e-01,-1.474283635616302490e-01,-6.470015645027160645e-01,-4.405665206909179688e+01
-6.560472846031188965e-01,-1.466174125671386719e-01,-3.340244293212890625e-01,-4.408870315551757812e+01
-6.533119678497314453e-01,-1.458196640014648438e-01,-1.202839836478233337e-01,-4.377023315429687500e+01
-6.434555053710937500e-01,-1.449632495641708374e-01,-6.684887409210205078e-02,-4.309104156494140625e+01
-6.401210427284240723e-01,-1.441162824630737305e-01,-2.424213886260986328e-01,-4.299991226196289062e+01
-6.301717162132263184e-01,-1.432121843099594116e-01,-3.187572658061981201e-01,-4.232283020019531250e+01
-6.198389530181884766e-01,-1.422499567270278931e-01,-4.790626168251037598e-01,-4.175963592529296875e+01
-6.011734008789062500e-01,-1.411491930484771729e-01,-3.950931429862976074e-01,-4.064020156860351562e+01
-6.050797104835510254e-01,-1.401425302028656006e-01,-4.179939031600952148e-01,-4.120423889160156250e+01
-5.972078442573547363e-01,-1.391074806451797485e-01,-4.179939031600952148e-01,-4.049194717407226562e+01
-5.957022905349731445e-01,-1.381091326475143433e-01,-3.111236691474914551e-01,-4.046246719360351562e+01
-5.915981531143188477e-01,-1.371196508407592773e-01,-7.448245584964752197e-02,-4.012251663208007812e+01
-5.824887156486511230e-01,-1.360885649919509888e-01,-1.202839836478233337e-01,-3.950472640991210938e+01
-5.922513008117675781e-01,-1.352066397666931152e-01,-5.859328508377075195e-01,-4.025866317749023438e+01
-5.902442932128906250e-01,-1.343487501144409180e-01,-5.706656575202941895e-01,-3.982344436645507812e+01
-6.075963973999023438e-01,-1.337072700262069702e-01,-4.485282599925994873e-01,-4.094753646850585938e+01
-5.959346294403076172e-01,-1.329812556505203247e-01,-2.805893421173095703e-01,-3.972161483764648438e+01
-5.868728160858154297e-01,-1.322009116411209106e-01,5.528853461146354675e-02,-3.929868698120117188e+01
-5.864695310592651367e-01,-1.314555555582046509e-01,-1.431847512722015381e-01,-3.939418411254882812e+01
-5.865234732627868652e-01,-1.307480186223983765e-01,-1.966198682785034180e-01,-3.933372497558593750e+01
-5.864009261131286621e-01,-1.300746351480484009e-01,-1.966198682785034180e-01,-3.925508880615234375e+01
-5.822411775588989258e-01,-1.293933093547821045e-01,-8.974963426589965820e-02,-3.891284942626953125e+01
-5.821549892425537109e-01,-1.287451833486557007e-01,-6.684887409210205078e-02,-3.893170928955078125e+01
-5.768637657165527344e-01,-1.280765682458877563e-01,-2.104734443128108978e-02,-3.851525115966796875e+01
-5.701041221618652344e-01,-1.273737847805023193e-01,4.765494540333747864e-02,-3.811253356933593750e+01
-5.583480000495910645e-01,-1.265885680913925171e-01,-8.974963426589965820e-02,-3.740353775024414062e+01
-5.590293407440185547e-01,-1.258494406938552856e-01,-1.660855114459991455e-01,-3.763045883178710938e+01
-5.613575577735900879e-01,-1.251705288887023926e-01,-1.737190932035446167e-01,-3.769935226440429688e+01
-5.535109043121337891e-01,-1.244471147656440735e-01,-2.271542102098464966e-01,-3.705546569824218750e+01
-5.524310469627380371e-01,-1.237490624189376831e-01,-2.118870466947555542e-01,-3.708448410034179688e+01
-5.472159385681152344e-01,-1.230337694287300110e-01,-1.584519296884536743e-01,-3.669005203247070312e+01
-5.458649396896362305e-01,-1.223407238721847534e-01,-5.921528488397598267e-02,-3.664390563964843750e+01
-5.292634963989257812e-01,-1.215163171291351318e-01,-2.271542102098464966e-01,-3.549212265014648438e+01
-5.265648365020751953e-01,-1.207061558961868286e-01,-1.889862716197967529e-01,-3.559483337402343750e+01
-5.270425081253051758e-01,-1.199412718415260315e-01,-4.637954235076904297e-01,-3.560683822631835938e+01
-5.140026807785034180e-01,-1.190842315554618835e-01,-3.645587861537933350e-01,-3.464679718017578125e+01
-5.097676515579223633e-01,-1.182276979088783264e-01,-2.424213886260986328e-01,-3.456507873535156250e+01
-5.071412324905395508e-01,-1.173877194523811340e-01,1.239908263087272644e-01,-3.439804458618164062e+01
-4.983404874801635742e-01,-1.165017411112785339e-01,-1.660855114459991455e-01,-3.378314971923828125e+01
-5.070869922637939453e-01,-1.157475188374519348e-01,-1.126503944396972656e-01,-3.447634887695312500e+01
-4.982659816741943359e-01,-1.149427965283393860e-01,-1.813526898622512817e-01,-3.361885070800781250e+01
-4.953153133392333984e-01,-1.141488030552864075e-01,-3.111236691474914551e-01,-3.353580093383789062e+01
-4.948780536651611328e-01,-1.133901476860046387e-01,-2.271542102098464966e-01,-3.349354553222656250e+01
-4.870471954345703125e-01,-1.125911101698875427e-01,-4.027267396450042725e-01,-3.290361404418945312e+01
-4.744719266891479492e-01,-1.117062717676162720e-01,-1.202839836478233337e-01,-3.215377044677734375e+01
-4.701877832412719727e-01,-1.108228340744972229e-01,-3.721923828125000000e-01,-3.205583953857421875e+01
-4.658285379409790039e-01,-1.099399849772453308e-01,-4.027267396450042725e-01,-3.177101516723632812e+01
-4.553974866867065430e-01,-1.089969575405120850e-01,-4.332610964775085449e-01,-3.108059883117675781e+01
-4.386624097824096680e-01,-1.079337373375892639e-01,-4.561618566513061523e-01,-3.009469985961914062e+01
-4.284824132919311523e-01,-1.068218797445297241e-01,-4.103603363037109375e-01,-2.967512702941894531e+01
-4.226888418197631836e-01,-1.057076752185821533e-01,-2.347878068685531616e-01,-2.940114974975585938e+01
-4.206508398056030273e-01,-1.046288013458251953e-01,-2.958565056324005127e-01,-2.928258705139160156e+01
-4.112230539321899414e-01,-1.035095825791358948e-01,-4.179939031600952148e-01,-2.858933830261230469e+01
-4.097428321838378906e-01,-1.024315357208251953e-01,-3.340244293212890625e-01,-2.858747100830078125e+01
-4.088541269302368164e-01,-1.013984978199005127e-01,-4.561618566513061523e-01,-2.845486259460449219e+01
-4.097976684570312500e-01,-1.004265472292900085e-01,-4.790626168251037598e-01,-2.843658065795898438e+01
-4.024329185485839844e-01,-9.942954778671264648e-02,-4.943297803401947021e-01,-2.782673835754394531e+01
-4.024221897125244141e-01,-9.848228842020034790e-02,-3.187572658061981201e-01,-2.789011955261230469e+01
-3.971976041793823242e-01,-9.753015637397766113e-02,-3.263908624649047852e-01,-2.744720268249511719e+01
-4.006255865097045898e-01,-9.665989875793457031e-02,-4.637954235076904297e-01,-2.769866561889648438e+01
-4.056506156921386719e-01,-9.588340669870376587e-02,-5.095969438552856445e-01,-2.787534713745117188e+01
-4.038386344909667969e-01,-9.512761980295181274e-02,-5.172305703163146973e-01,-2.756752014160156250e+01
-4.010125398635864258e-01,-9.438136219978332520e-02,-4.179939031600952148e-01,-2.734376525878906250e+01
-4.012945890426635742e-01,-9.367524087429046631e-02,-4.103603363037109375e-01,-2.735169982910156250e+01
-4.071975946426391602e-01,-9.306345134973526001e-02,-5.095969438552856445e-01,-2.767238807678222656e+01
-4.088315963745117188e-01,-9.249858558177947998e-02,-3.340244293212890625e-01,-2.759255981445312500e+01
-4.096122980117797852e-01,-9.196978062391281128e-02,-3.416580259799957275e-01,-2.755379295349121094e+01
-4.075388908386230469e-01,-9.144668281078338623e-02,-2.347878068685531616e-01,-2.734582901000976562e+01
-4.040758609771728516e-01,-9.091510623693466187e-02,-1.889862716197967529e-01,-2.710785484313964844e+01
-4.025700092315673828e-01,-9.039504826068878174e-02,-4.866962134838104248e-01,-2.703084182739257812e+01
-4.087401628494262695e-01,-8.996269851922988892e-02,-5.095969438552856445e-01,-2.742690277099609375e+01
-4.098527431488037109e-01,-8.956309407949447632e-02,-5.095969438552856445e-01,-2.732379531860351562e+01
-4.065479040145874023e-01,-8.915041387081146240e-02,-2.958565056324005127e-01,-2.703858375549316406e+01
-4.142578840255737305e-01,-8.883547782897949219e-02,-3.034901022911071777e-01,-2.758793067932128906e+01
-4.084608554840087891e-01,-8.847830444574356079e-02,-2.500549852848052979e-01,-2.699901390075683594e+01
-4.160448312759399414e-01,-8.821483701467514038e-02,-4.561618566513061523e-01,-2.760004234313964844e+01
-4.173458814620971680e-01,-8.797755092382431030e-02,-4.866962134838104248e-01,-2.749506950378417969e+01
-4.136309623718261719e-01,-8.771498501300811768e-02,-2.805893421173095703e-01,-2.719409751892089844e+01
-4.048922061920166016e-01,-8.737815916538238525e-02,-4.561618566513061523e-01,-2.666375160217285156e+01
-4.102660417556762695e-01,-8.711191266775131226e-02,-3.569252192974090576e-01,-2.718308639526367188e+01
-4.080085754394531250e-01,-8.683640509843826294e-02,-3.263908624649047852e-01,-2.688764762878417969e+01
-4.067709445953369141e-01,-8.656229078769683838e-02,-3.187572658061981201e-01,-2.682722091674804688e+01
-4.072347879409790039e-01,-8.630651980638504028e-02,-3.340244293212890625e-01,-2.685867881774902344e+01
-4.170610904693603516e-01,-8.616179972887039185e-02,-3.798259794712066650e-01,-2.748262023925781250e+01
-4.183357954025268555e-01,-8.603706955909729004e-02,-4.943297803401947021e-01,-2.733827972412109375e+01
-4.136134386062622070e-01,-8.587135374546051025e-02,-3.492916226387023926e-01,-2.698131752014160156e+01
-4.086153507232666016e-01,-8.566393703222274780e-02,-1.737190932035446167e-01,-2.673348808288574219e+01
-4.134135246276855469e-01,-8.551488071680068970e-02,-2.805893421173095703e-01,-2.714476394653320312e+01
-4.204773902893066406e-01,-8.544390648603439331e-02,-2.195206284523010254e-01,-2.749869918823242188e+01
-4.215842485427856445e-01,-8.538755029439926147e-02,-3.492916226387023926e-01,-2.741095161437988281e+01
-4.082919359207153320e-01,-8.520109206438064575e-02,-4.027267396450042725e-01,-2.648949432373046875e+01
-4.103611707687377930e-01,-8.504465222358703613e-02,-4.714290201663970947e-01,-2.690182113647460938e+01
-4.067467451095581055e-01,-8.485988527536392212e-02,-3.263908624649047852e-01,-2.659863662719726562e+01
-4.012784957885742188e-01,-8.462967723608016968e-02,-2.882229089736938477e-01,-2.629308509826660156e+01
-4.019752740859985352e-01,-8.441793918609619141e-02,-4.103603363037109375e-01,-2.643732643127441406e+01
-3.976110219955444336e-01,-8.417315036058425903e-02,-3.798259794712066650e-01,-2.610856056213378906e+01
-3.928571939468383789e-01,-8.389306813478469849e-02,-2.042534500360488892e-01,-2.586151695251464844e+01
-3.848983049392700195e-01,-8.354739844799041748e-02,-5.706656575202941895e-01,-2.540457725524902344e+01
-3.831341266632080078e-01,-8.320137113332748413e-02,-3.950931429862976074e-01,-2.542711067199707031e+01
-3.872421979904174805e-01,-8.291371911764144897e-02,-1.737190932035446167e-01,-2.570754432678222656e+01
-3.722317218780517578e-01,-8.249034732580184937e-02,-4.408946633338928223e-01,-2.458232307434082031e+01
-3.625969886779785156e-01,-8.199179172515869141e-02,-4.179939031600952148e-01,-2.422407913208007812e+01
-3.553748130798339844e-01,-8.144594728946685791e-02,-2.882229089736938477e-01,-2.390231704711914062e+01
-3.562822341918945312e-01,-8.093647658824920654e-02,-2.576885521411895752e-01,-2.406830406188964844e+01
-3.575341701507568359e-01,-8.046498894691467285e-02,-3.340244293212890625e-01,-2.408251571655273438e+01
-3.601723909378051758e-01,-8.004346489906311035e-02,-1.813526898622512817e-01,-2.418587112426757812e+01
-3.670735359191894531e-01,-7.971202582120895386e-02,-5.248641371726989746e-01,-2.454964447021484375e+01
-3.636342287063598633e-01,-7.936276495456695557e-02,-3.645587861537933350e-01,-2.413502693176269531e+01
-3.617922067642211914e-01,-7.901255041360855103e-02,-3.416580259799957275e-01,-2.405278205871582031e+01
-3.611872196197509766e-01,-7.867379486560821533e-02,-4.179939031600952148e-01,-2.401836395263671875e+01
-3.621618747711181641e-01,-7.836172729730606079e-02,-3.721923828125000000e-01,-2.406387519836425781e+01
-3.570523262023925781e-01,-7.801416516304016113e-02,-2.195206284523010254e-01,-2.366919708251953125e+01
-3.558505773544311523e-01,-7.767195999622344971e-02,-4.485282599925994873e-01,-2.366673088073730469e+01
-3.464826345443725586e-01,-7.725318521261215210e-02,-4.027267396450042725e-01,-2.303122329711914062e+01
-3.325142860412597656e-01,-7.671567052602767944e-02,-3.569252192974090576e-01,-2.225887870788574219e+01
-3.395075798034667969e-01,-7.627496123313903809e-02,-3.874595463275909424e-01,-2.298199844360351562e+01
-3.411480188369750977e-01,-7.587268948554992676e-02,-3.569252192974090576e-01,-2.289541244506835938e+01
-3.380497694015502930e-01,-7.545955479145050049e-02,-2.118870466947555542e-01,-2.261221122741699219e+01
-3.343254327774047852e-01,-7.502982765436172485e-02,-2.805893421173095703e-01,-2.238996505737304688e+01
-3.355538845062255859e-01,-7.463388144969940186e-02,-2.576885521411895752e-01,-2.251207160949707031e+01
-3.379163742065429688e-01,-7.428134977817535400e-02,-4.332610964775085449e-01,-2.260483932495117188e+01
-3.303457498550415039e-01,-7.387074083089828491e-02,-4.561618566513061523e-01,-2.201065254211425781e+01
-3.314652442932128906e-01,-7.349185645580291748e-02,-3.798259794712066650e-01,-2.221174430847167969e+01
-3.312510251998901367e-01,-7.312977313995361328e-02,-3.645587861537933350e-01,-2.213572692871093750e+01
-3.247276544570922852e-01,-7.272055745124816895e-02,-3.874595463275909424e-01,-2.166741371154785156e+01
-3.249741792678833008e-01,-7.233427464962005615e-02,-3.263908624649047852e-01,-2.178709793090820312e+01
-3.148835897445678711e-01,-7.186639308929443359e-02,-4.256274998188018799e-01,-2.106701278686523438e+01
-3.122024536132812500e-01,-7.139509916305541992e-02,-5.019633769989013672e-01,-2.106287002563476562e+01
-3.070743083953857422e-01,-7.089608162641525269e-02,-2.195206284523010254e-01,-2.073160743713378906e+01
-3.050075769424438477e-01,-7.040135562419891357e-02,-2.958565056324005127e-01,-2.065670776367187500e+01
-3.073729276657104492e-01,-6.995502114295959473e-02,-4.179939031600952148e-01,-2.081233215332031250e+01
-3.092679977416992188e-01,-6.954994797706604004e-02,-3.874595463275909424e-01,-2.084385871887207031e+01
-3.127167224884033203e-01,-6.919961422681808472e-02,-3.187572658061981201e-01,-2.099396705627441406e+01
-3.230243921279907227e-01,-6.896987557411193848e-02,-3.492916226387023926e-01,-2.157542419433593750e+01
-3.169131278991699219e-01,-6.869051605463027954e-02,-4.332610964775085449e-01,-2.091674804687500000e+01
-3.140866756439208984e-01,-6.839685142040252686e-02,-4.637954235076904297e-01,-2.083395576477050781e+01
-3.145521879196166992e-01,-6.812253594398498535e-02,-4.943297803401947021e-01,-2.089849090576171875e+01
-3.195241689682006836e-01,-6.791164726018905640e-02,-4.790626168251037598e-01,-2.119495010375976562e+01
-3.165067434310913086e-01,-6.768112629652023315e-02,-2.271542102098464966e-01,-2.086277198791503906e+01
-3.204616308212280273e-01,-6.750168651342391968e-02,-4.485282599925994873e-01,-2.117174148559570312e+01
-3.165113925933837891e-01,-6.729171425104141235e-02,-5.782992243766784668e-01,-2.080239105224609375e+01
-3.109798431396484375e-01,-6.703692674636840820e-02,-3.798259794712066650e-01,-2.049749755859375000e+01
-3.178699016571044922e-01,-6.686377525329589844e-02,-3.950931429862976074e-01,-2.105617141723632812e+01
-3.269319534301757812e-01,-6.678991019725799561e-02,-2.271542102098464966e-01,-2.149587249755859375e+01
-3.218911886215209961e-01,-6.666932255029678345e-02,-2.653221487998962402e-01,-2.095159721374511719e+01
-3.129774332046508789e-01,-6.646563112735748291e-02,-4.179939031600952148e-01,-2.045250892639160156e+01
-2.966052293777465820e-01,-6.610839813947677612e-02,-3.492916226387023926e-01,-1.952998924255371094e+01
-2.936544418334960938e-01,-6.573952734470367432e-02,-4.714290201663970947e-01,-1.965646553039550781e+01
-2.980190515518188477e-01,-6.543273478746414185e-02,-3.187572658061981201e-01,-1.997792053222656250e+01
-3.022793531417846680e-01,-6.518389284610748291e-02,-3.187572658061981201e-01,-2.013788032531738281e+01
-2.951050996780395508e-01,-6.487575173377990723e-02,-3.798259794712066650e-01,-1.953876686096191406e+01
-2.921327352523803711e-01,-6.455329060554504395e-02,-2.653221487998962402e-01,-1.946670341491699219e+01
-2.883827686309814453e-01,-6.420945376157760620e-02,-4.408946633338928223e-01,-1.924884796142578125e+01
-2.906900644302368164e-01,-6.390587985515594482e-02,-3.187572658061981201e-01,-1.945228958129882812e+01
-2.913837432861328125e-01,-6.362441927194595337e-02,-3.340244293212890625e-01,-1.941847038269042969e+01
-2.876135110855102539e-01,-6.331933289766311646e-02,-4.179939031600952148e-01,-1.912279891967773438e+01
-2.861300706863403320e-01,-6.301467120647430420e-02,-5.324977040290832520e-01,-1.907619285583496094e+01
-2.906281948089599609e-01,-6.277021765708923340e-02,-3.187572658061981201e-01,-1.938067817687988281e+01
-2.885746955871582031e-01,-6.251744925975799561e-02,-4.332610964775085449e-01,-1.912027549743652344e+01
-2.921726703643798828e-01,-6.231330335140228271e-02,-5.095969438552856445e-01,-1.938196945190429688e+01
-2.959634065628051758e-01,-6.215727329254150391e-02,-2.882229089736938477e-01,-1.953730010986328125e+01
-2.970775365829467773e-01,-6.202018260955810547e-02,-5.782992243766784668e-01,-1.951356315612792969e+01
-2.891929149627685547e-01,-6.181110069155693054e-02,-3.416580259799957275e-01,-1.894679260253906250e+01
-2.810890674591064453e-01,-6.153143569827079773e-02,-3.416580259799957275e-01,-1.855579757690429688e+01
-2.838978767395019531e-01,-6.129384413361549377e-02,-2.653221487998962402e-01,-1.889472770690917969e+01
-2.831749916076660156e-01,-6.106089800596237183e-02,-4.637954235076904297e-01,-1.876133346557617188e+01
-2.820903062820434570e-01,-6.082875654101371765e-02,-4.179939031600952148e-01,-1.868164634704589844e+01
-2.791979312896728516e-01,-6.057929992675781250e-02,-3.034901022911071777e-01,-1.848871994018554688e+01
-2.821613550186157227e-01,-6.037194654345512390e-02,-3.874595463275909424e-01,-1.872658348083496094e+01
-2.799105644226074219e-01,-6.015245243906974792e-02,-3.874595463275909424e-01,-1.849026489257812500e+01
-2.739746570587158203e-01,-5.988457426428794861e-02,-5.706656575202941895e-01,-1.812001228332519531e+01
-2.706843614578247070e-01,-5.959719046950340271e-02,-3.798259794712066650e-01,-1.800338172912597656e+01
-2.611894607543945312e-01,-5.922922492027282715e-02,-4.103603363037109375e-01,-1.741056632995605469e+01
-2.548633813858032227e-01,-5.881639942526817322e-02,-5.172305703163146973e-01,-1.715862274169921875e+01
-2.637964487075805664e-01,-5.851354077458381653e-02,-4.103603363037109375e-01,-1.785631370544433594e+01
-2.557928562164306641e-01,-5.814578756690025330e-02,-3.569252192974090576e-01,-1.709371757507324219e+01
-2.525024414062500000e-01,-5.776352435350418091e-02,-5.477648973464965820e-01,-1.701269149780273438e+01
-2.567362785339355469e-01,-5.744270607829093933e-02,-3.645587861537933350e-01,-1.733151817321777344e+01
-2.550354003906250000e-01,-5.712092295289039612e-02,-4.637954235076904297e-01,-1.709309959411621094e+01
-2.608290910720825195e-01,-5.687316879630088806e-02,-4.179939031600952148e-01,-1.748758888244628906e+01
-2.598952054977416992e-01,-5.662845820188522339e-02,-5.401313304901123047e-01,-1.727352714538574219e+01
-2.530171871185302734e-01,-5.632720887660980225e-02,-4.256274998188018799e-01,-1.680870437622070312e+01
-2.616467475891113281e-01,-5.612731352448463440e-02,-1.889862716197967529e-01,-1.750907325744628906e+01
-2.530640363693237305e-01,-5.585158616304397583e-02,-5.859328508377075195e-01,-1.672436523437500000e+01
-2.532827854156494141e-01,-5.559183657169342041e-02,-4.332610964775085449e-01,-1.690044975280761719e+01
-2.384802103042602539e-01,-5.519704148173332214e-02,-4.408946633338928223e-01,-1.587727546691894531e+01
-2.296093702316284180e-01,-5.473328381776809692e-02,-5.248641371726989746e-01,-1.556850814819335938e+01
-2.279233932495117188e-01,-5.427585542201995850e-02,-3.416580259799957275e-01,-1.560474967956542969e+01
-2.247546911239624023e-01,-5.380960926413536072e-02,-4.485282599925994873e-01,-1.538444137573242188e+01
-2.190010547637939453e-01,-5.330913886427879333e-02,-3.187572658061981201e-01,-1.502241897583007812e+01
-2.119183540344238281e-01,-5.276286602020263672e-02,-2.500549852848052979e-01,-1.462463474273681641e+01
-2.172272205352783203e-01,-5.229699611663818359e-02,-4.408946633338928223e-01,-1.508276653289794922e+01
-2.158949375152587891e-01,-5.184109508991241455e-02,-4.027267396450042725e-01,-1.483128261566162109e+01
-2.106108665466308594e-01,-5.135514959692955017e-02,-5.782992243766784668e-01,-1.446146202087402344e+01
-2.018105983734130859e-01,-5.080550163984298706e-02,-5.477648973464965820e-01,-1.393957614898681641e+01
-2.042886018753051758e-01,-5.030811205506324768e-02,-5.172305703163146973e-01,-1.424518489837646484e+01
-2.049123048782348633e-01,-4.984182864427566528e-02,-3.187572658061981201e-01,-1.418396091461181641e+01
-2.077624797821044922e-01,-4.942736029624938965e-02,-5.401313304901123047e-01,-1.431583499908447266e+01
-2.095056772232055664e-01,-4.905105009675025940e-02,-2.195206284523010254e-01,-1.432965183258056641e+01
-2.112667560577392578e-01,-4.871116578578948975e-02,-3.798259794712066650e-01,-1.437270069122314453e+01
-2.149823904037475586e-01,-4.842542856931686401e-02,-5.859328508377075195e-01,-1.455003166198730469e+01
-2.180392742156982422e-01,-4.818455129861831665e-02,-3.492916226387023926e-01,-1.464556980133056641e+01
-2.174632549285888672e-01,-4.794995859265327454e-02,-3.340244293212890625e-01,-1.451626110076904297e+01
-2.130527496337890625e-01,-4.768298566341400146e-02,-3.569252192974090576e-01,-1.421009349822998047e+01
-2.093901634216308594e-01,-4.739274084568023682e-02,-4.714290201663970947e-01,-1.403509616851806641e+01
-2.002763748168945312e-01,-4.702586680650711060e-02,-3.950931429862976074e-01,-1.347573661804199219e+01
-1.953771114349365234e-01,-4.662834107875823975e-02,-4.179939031600952148e-01,-1.331124401092529297e+01
-1.958527565002441406e-01,-4.625545069575309753e-02,-4.179939031600952148e-01,-1.341179275512695312e+01
-1.959289312362670898e-01,-4.590196534991264343e-02,-4.943297803401947021e-01,-1.336997509002685547e+01
-1.913102865219116211e-01,-4.551997035741806030e-02,-3.645587861537933350e-01,-1.302389621734619141e+01
-1.912378072738647461e-01,-4.515634849667549133e-02,-4.714290201663970947e-01,-1.308303546905517578e+01
-1.918845176696777344e-01,-4.481737688183784485e-02,-4.256274998188018799e-01,-1.309242916107177734e+01
-1.900120973587036133e-01,-4.447662830352783203e-02,-2.042534500360488892e-01,-1.291946220397949219e+01
