# angle, angle_rate, angle_acce, power
1.641891479492187500e+00,4.064812064170837402e-01,-2.233402442932128906e+01,1.084733657836914062e+02
1.450361847877502441e+00,4.006607234477996826e-01,-2.127295684814453125e+01,9.946669769287109375e+01
1.330753326416015625e+00,3.939352333545684814e-01,-1.980730819702148438e+01,9.482925415039062500e+01
1.158088803291320801e+00,3.858193457126617432e-01,-1.771570396423339844e+01,8.547354125976562500e+01
1.022761821746826172e+00,3.767560124397277832e-01,-1.597524642944335938e+01,7.929490661621093750e+01
9.609165191650390625e-01,3.675273954868316650e-01,-1.117371940612792969e+01,7.698951721191406250e+01
9.426572322845458984e-01,3.585775792598724365e-01,-6.608833789825439453e+00,7.609674835205078125e+01
9.316817522048950195e-01,3.499655127525329590e-01,-3.471429109573364258e+00,7.490638732910156250e+01
9.386285543441772461e-01,3.418535292148590088e-01,-1.204253435134887695e+00,7.474597167968750000e+01
9.921438694000244141e-01,3.346822559833526611e-01,1.788112998008728027e+00,7.724485778808593750e+01
1.053223848342895508e+00,3.284803628921508789e-01,3.620173931121826172e+00,7.947144317626953125e+01
1.157133221626281738e+00,3.236276805400848389e-01,6.902616977691650391e+00,8.435095977783203125e+01
1.297325849533081055e+00,3.204195797443389893e-01,1.103238773345947266e+01,9.087289428710937500e+01
1.437653660774230957e+00,3.187751173973083496e-01,1.229193019866943359e+01,9.690393066406250000e+01
1.559587001800537109e+00,3.184322416782379150e-01,1.060490703582763672e+01,1.019176635742187500e+02
1.664071559906005859e+00,3.191513419151306152e-01,8.444601058959960938e+00,1.062821121215820312e+02
1.736934423446655273e+00,3.205631077289581299e-01,5.261395454406738281e+00,1.090649642944335938e+02
1.775372624397277832e+00,3.222886919975280762e-01,1.772845745086669922e+00,1.103098907470703125e+02
1.784231543540954590e+00,3.240165710449218750e-01,-5.477648973464965820e-01,1.103375625610351562e+02
1.801645874977111816e+00,3.258322179317474365e-01,-4.332610964775085449e-01,1.114355773925781250e+02
1.814125180244445801e+00,3.276818394660949707e-01,-3.187572658061981201e-01,1.120771255493164062e+02
1.819859981536865234e+00,3.294963240623474121e-01,-1.303490042686462402e+00,1.123853225708007812e+02
1.802863001823425293e+00,3.310501277446746826e-01,-3.402726650238037109e+00,1.113787536621093750e+02
1.769607663154602051e+00,3.321937024593353271e-01,-5.036314487457275391e+00,1.097315063476562500e+02
1.728005170822143555e+00,3.328640758991241455e-01,-6.601200103759765625e+00,1.078121719360351562e+02
1.670276165008544922e+00,3.329236209392547607e-01,-7.822574138641357422e+00,1.049826431274414062e+02
1.609434366226196289e+00,3.323717713356018066e-01,-8.417993545532226562e+00,1.021900177001953125e+02
1.534712314605712891e+00,3.311003148555755615e-01,-8.967612266540527344e+00,9.852204132080078125e+01
1.444420814514160156e+00,3.289894759654998779e-01,-1.054776477813720703e+01,9.405554962158203125e+01
1.334880471229553223e+00,3.258888125419616699e-01,-1.226532173156738281e+01,8.857793426513671875e+01
1.203881978988647461e+00,3.216331899166107178e-01,-1.374623775482177734e+01,8.200209808349609375e+01
1.068320035934448242e+00,3.162347078323364258e-01,-1.485310840606689453e+01,7.541719055175781250e+01
9.397653341293334961e-01,3.098206222057342529e-01,-1.608975028991699219e+01,6.925026702880859375e+01
7.831259965896606445e-01,3.021608591079711914e-01,-1.737219238281250000e+01,6.109385299682617188e+01
6.195143461227416992e-01,2.932479381561279297e-01,-1.902104759216308594e+01,5.288711166381835938e+01
4.322323501110076904e-01,2.829078733921051025e-01,-2.063936805725097656e+01,4.319806671142578125e+01
2.324686646461486816e-01,2.710871398448944092e-01,-2.229585838317871094e+01,3.301549530029296875e+01
1.677701994776725769e-02,2.577005624771118164e-01,-2.390654373168945312e+01,2.191644477844238281e+01
-2.122479081153869629e-01,2.426930367946624756e-01,-2.508975028991699219e+01,1.011841869354248047e+01
-4.478349387645721436e-01,2.260800302028656006e-01,-2.634165954589843750e+01,-2.003503322601318359e+00
-7.092920541763305664e-01,2.076831012964248657e-01,-2.812028503417968750e+01,-1.578627204895019531e+01
-9.907758235931396484e-01,1.873911768198013306e-01,-3.025005531311035156e+01,-3.053151321411132812e+01
-1.292799234390258789e+00,1.650936305522918701e-01,-3.211265182495117188e+01,-4.638670730590820312e+01
-1.620791912078857422e+00,1.406310200691223145e-01,-3.393708038330078125e+01,-6.369503784179687500e+01
-1.955081224441528320e+00,1.140486598014831543e-01,-3.585310745239257812e+01,-8.113397216796875000e+01
-2.307098865509033203e+00,8.527524024248123169e-02,-3.756303405761718750e+01,-9.977289581298828125e+01
-2.673072338104248047e+00,5.428075045347213745e-02,-3.973097229003906250e+01,-1.191754302978515625e+02
-3.063017368316650391e+00,2.093654125928878784e-02,-4.221188735961914062e+01,-1.400432739257812500e+02
-3.458329916000366211e+00,-1.469358429312705994e-02,-4.324242401123046875e+01,-1.610360717773437500e+02
-3.854638338088989258e+00,-5.250528827309608459e-02,-4.394471359252929688e+01,-1.822063903808593750e+02
-4.098655700683593750e+00,-9.086658060550689697e-02,-3.277677536010742188e+01,-1.939625701904296875e+02
-4.228199958801269531e+00,-1.286052465438842773e-01,-1.921188735961914062e+01,-2.012888336181640625e+02
-4.407419204711914062e+00,-1.662491708993911743e-01,-2.075387191772460938e+01,-2.137430114746093750e+02
-4.459043502807617188e+00,-2.025271505117416382e-01,-1.269280338287353516e+01,-2.172554779052734375e+02
-4.328424930572509766e+00,-2.356850355863571167e-01,4.032387733459472656e+00,-2.114468536376953125e+02
-4.156915664672851562e+00,-2.654699385166168213e-01,1.361254024505615234e+01,-2.060443878173828125e+02
-3.991936445236206055e+00,-2.921158075332641602e-01,1.620032501220703125e+01,-2.014760131835937500e+02
-3.751500368118286133e+00,-3.150250315666198730e-01,2.331482887268066406e+01,-1.917450866699218750e+02
-3.424070596694946289e+00,-3.335144817829132080e-01,3.574230957031250000e+01,-1.775410919189453125e+02
-2.840462446212768555e+00,-3.452433645725250244e-01,5.813162231445312500e+01,-1.483456420898437500e+02
-2.181049585342407227e+00,-3.497917056083679199e-01,7.073468017578125000e+01,-1.183470001220703125e+02
-1.553825974464416504e+00,-3.478403687477111816e-01,6.865071105957031250e+01,-9.107463836669921875e+01
-1.007624626159667969e+00,-3.405245840549468994e-01,6.329956436157226562e+01,-6.773047637939453125e+01
-4.858478009700775146e-01,-3.283568620681762695e-01,5.971940994262695312e+01,-4.397589874267578125e+01
8.426195383071899414e-02,-3.110963702201843262e-01,6.120032501220703125e+01,-1.628883552551269531e+01
6.195086240768432617e-01,-2.893464565277099609e-01,6.080337905883789062e+01,8.803765296936035156e+00
1.149807929992675781e+00,-2.633810639381408691e-01,5.849040222167968750e+01,3.462491989135742188e+01
1.504395008087158203e+00,-2.351680546998977661e-01,4.533773040771484375e+01,4.985040664672851562e+01
1.773277640342712402e+00,-2.056768685579299927e-01,3.197895240783691406e+01,6.303622436523437500e+01
1.850072622299194336e+00,-1.768922954797744751e-01,1.574994373321533203e+01,6.577272033691406250e+01
1.745889782905578613e+00,-1.505887806415557861e-01,-2.349291563034057617e+00,6.048638534545898438e+01
1.521490097045898438e+00,-1.278444379568099976e-01,-1.863173484802246094e+01,5.064320755004882812e+01
1.158638834953308105e+00,-1.098658367991447449e-01,-3.153249931335449219e+01,3.390379714965820312e+01
7.164506912231445312e-01,-9.720803052186965942e-02,-4.118898773193359375e+01,1.420956611633300781e+01
2.969847321510314941e-01,-8.937778323888778687e-02,-4.299051284790039062e+01,-3.119884490966796875e+00
-9.570848941802978516e-02,-8.586598187685012817e-02,-3.971570587158203125e+01,-1.961569786071777344e+01
-4.348936975002288818e-01,-8.592162281274795532e-02,-3.523478698730468750e+01,-3.361866760253906250e+01
-6.921100616455078125e-01,-8.854663372039794922e-02,-2.871570396423339844e+01,-4.374568557739257812e+01
-9.654998779296875000e-01,-9.377429634332656860e-02,-2.714318656921386719e+01,-5.660058975219726562e+01
-1.269378542900085449e+00,-1.017793640494346619e-01,-3.038746070861816406e+01,-7.132697296142578125e+01
-1.578051805496215820e+00,-1.124709099531173706e-01,-3.217372131347656250e+01,-8.606469726562500000e+01
-1.888186097145080566e+00,-1.257292181253433228e-01,-3.235692596435546875e+01,-1.010565109252929688e+02
-2.203430414199829102e+00,-1.414770632982254028e-01,-3.297524642944335938e+01,-1.165811614990234375e+02
-2.514173269271850586e+00,-1.595449447631835938e-01,-3.258593368530273438e+01,-1.319602661132812500e+02
-2.792448282241821289e+00,-1.794921904802322388e-01,-2.944852828979492188e+01,-1.455882263183593750e+02
-3.030784130096435547e+00,-2.008254230022430420e-01,-2.596761322021484375e+01,-1.574554595947265625e+02
-3.188552856445312500e+00,-2.226696759462356567e-01,-1.734929275512695312e+01,-1.650901031494140625e+02
-3.266357183456420898e+00,-2.441997677087783813e-01,-9.341657638549804688e+00,-1.691786041259765625e+02
-3.300419330596923828e+00,-2.649939656257629395e-01,-5.715703964233398438e+00,-1.719167480468750000e+02
-3.304301738739013672e+00,-2.847872972488403320e-01,-2.425627470016479492e+00,-1.734701385498046875e+02
-3.149788856506347656e+00,-3.020458221435546875e-01,1.005528831481933594e+01,-1.654904327392578125e+02
-2.854682922363281250e+00,-3.154903650283813477e-01,2.533009719848632812e+01,-1.512594299316406250e+02
-2.567481517791748047e+00,-3.253906667232513428e-01,2.927666091918945312e+01,-1.396980590820312500e+02
-2.291612863540649414e+00,-3.320372402667999268e-01,2.915452384948730469e+01,-1.283817596435546875e+02
-1.889505028724670410e+00,-3.343304097652435303e-01,3.497895050048828125e+01,-1.086057281494140625e+02
-1.467297911643981934e+00,-3.322868645191192627e-01,4.117742538452148438e+01,-8.942702484130859375e+01
-1.092148542404174805e+00,-3.265939950942993164e-01,3.947513580322265625e+01,-7.317432403564453125e+01
-7.680540084838867188e-01,-3.179448544979095459e-01,3.555147171020507812e+01,-5.895754241943359375e+01
-4.711976945400238037e-01,-3.067595660686492920e-01,3.066597557067871094e+01,-4.526793289184570312e+01
-2.642689943313598633e-01,-2.940642833709716797e-01,2.391788291931152344e+01,-3.652263641357421875e+01
-9.203684329986572266e-02,-2.802814543247222900e-01,1.957437133789062500e+01,-2.821033668518066406e+01
1.373209431767463684e-02,-2.661300301551818848e-01,1.336826610565185547e+01,-2.336345481872558594e+01
2.380973845720291138e-02,-2.525854408740997314e-01,4.948418140411376953e+00,-2.332017517089843750e+01
-5.235610902309417725e-02,-2.404797375202178955e-01,-3.639368057250976562e+00,-2.705049133300781250e+01
-1.658300459384918213e-01,-2.301140278577804565e-01,-1.041036033630371094e+01,-3.171682739257812500e+01
-3.066025078296661377e-01,-2.216743677854537964e-01,-1.199814701080322266e+01,-3.759455871582031250e+01
-4.782151877880096436e-01,-2.153727859258651733e-01,-1.557066535949707031e+01,-4.510373687744140625e+01
-6.902868747711181641e-01,-2.115070074796676636e-01,-2.002104759216308594e+01,-5.480657196044921875e+01
-9.151002168655395508e-01,-2.100826650857925415e-01,-2.134165954589843750e+01,-6.481108856201171875e+01
-1.131699562072753906e+00,-2.108955085277557373e-01,-2.128059005737304688e+01,-7.429466247558593750e+01
-1.336081743240356445e+00,-2.137115597724914551e-01,-2.117371940612792969e+01,-8.336231994628906250e+01
-1.539017558097839355e+00,-2.184161543846130371e-01,-2.090654373168945312e+01,-9.274307250976562500e+01
-1.742406487464904785e+00,-2.249194085597991943e-01,-2.003631591796875000e+01,-1.023527603149414062e+02
-1.930298447608947754e+00,-2.329764068126678467e-01,-1.880730819702148438e+01,-1.111437301635742188e+02
-2.101448297500610352e+00,-2.423420697450637817e-01,-1.823478889465332031e+01,-1.193012390136718750e+02
-2.256064653396606445e+00,-2.527855932712554932e-01,-1.696761322021484375e+01,-1.268381271362304688e+02
-2.368952989578247070e+00,-2.638358473777770996e-01,-1.340272712707519531e+01,-1.321415405273437500e+02
-2.404615402221679688e+00,-2.746902108192443848e-01,-6.043948173522949219e+00,-1.333830718994140625e+02
-2.390125751495361328e+00,-2.848569452762603760e-01,9.636854529380798340e-01,-1.328320465087890625e+02
-2.373981475830078125e+00,-2.943539023399353027e-01,2.368265628814697266e+00,-1.330134887695312500e+02
-2.314848899841308594e+00,-3.027846813201904297e-01,5.139257907867431641e+00,-1.304535522460937500e+02
-2.076767206192016602e+00,-3.084131181240081787e-01,1.786444854736328125e+01,-1.172891159057617188e+02
-1.797016382217407227e+00,-3.109626173973083496e-01,2.544460105895996094e+01,-1.044519805908203125e+02
-1.611924529075622559e+00,-3.115337193012237549e-01,2.179574584960937500e+01,-9.804409027099609375e+01
-1.451089620590209961e+00,-3.104679286479949951e-01,1.619269180297851562e+01,-9.128311157226562500e+01
-1.207574963569641113e+00,-3.070203065872192383e-01,2.287971496582031250e+01,-7.872492218017578125e+01
-9.247180223464965820e-01,-3.009164631366729736e-01,2.861253929138183594e+01,-6.495147705078125000e+01
-7.154530286788940430e-01,-2.930251657962799072e-01,2.352093696594238281e+01,-5.627686691284179688e+01
-5.276117324829101562e-01,-2.836500108242034912e-01,2.033009719848632812e+01,-4.746638488769531250e+01
-3.804361224174499512e-01,-2.732718586921691895e-01,1.700185203552246094e+01,-4.069715881347656250e+01
-3.248452246189117432e-01,-2.628566920757293701e-01,8.963685035705566406e+00,-3.887721633911132812e+01
-3.507120907306671143e-01,-2.532210052013397217e-01,-2.500549852848052979e-01,-4.054352951049804688e+01
-4.471911489963531494e-01,-2.450318485498428345e-01,-6.593566417694091797e+00,-4.526976394653320312e+01
-5.078024864196777344e-01,-2.378582656383514404e-01,-5.944711685180664062e+00,-4.660161972045898438e+01
-5.257337093353271484e-01,-2.312227040529251099e-01,-2.547765016555786133e+00,-4.598130798339843750e+01
-6.278309822082519531e-01,-2.259398847818374634e-01,-7.624100685119628906e+00,-5.148108673095703125e+01
-7.960029840469360352e-01,-2.226029187440872192e-01,-1.454776477813720703e+01,-5.975915145874023438e+01
-9.363750219345092773e-01,-2.208365201950073242e-01,-1.460120010375976562e+01,-6.527883911132812500e+01
-1.014208555221557617e+00,-2.199367880821228027e-01,-8.830207824707031250e+00,-6.750126647949218750e+01
-1.077717900276184082e+00,-2.197171151638031006e-01,-5.860742092132568359e+00,-7.002355194091796875e+01
-1.168837666511535645e+00,-2.204196304082870483e-01,-8.288223266601562500e+00,-7.460581207275390625e+01
-1.275111079216003418e+00,-2.221497446298599243e-01,-1.008974933624267578e+01,-7.973264312744140625e+01
-1.338666558265686035e+00,-2.244289219379425049e-01,-7.601200103759765625e+00,-8.199017333984375000e+01
-1.373310208320617676e+00,-2.269405722618103027e-01,-4.356925010681152344e+00,-8.324311828613281250e+01
-1.421589970588684082e+00,-2.298094332218170166e-01,-4.730970859527587891e+00,-8.589586639404296875e+01
-1.485250949859619141e+00,-2.331714630126953125e-01,-5.479062557220458984e+00,-8.930618286132812500e+01
-1.516534209251403809e+00,-2.366782277822494507e-01,-3.967612266540527344e+00,-9.044544982910156250e+01
-1.521369338035583496e+00,-2.400580197572708130e-01,-1.563032031059265137e+00,-9.051244354248046875e+01
-1.528482556343078613e+00,-2.433399409055709839e-01,-9.294443130493164062e-01,-9.118602752685546875e+01
-1.545220017433166504e+00,-2.466251254081726074e-01,-1.585932850837707520e+00,-9.241622924804687500e+01
-1.569277524948120117e+00,-2.499866485595703125e-01,-2.188986301422119141e+00,-9.393529510498046875e+01
-1.588751912117004395e+00,-2.533748149871826172e-01,-2.326390743255615234e+00,-9.504116821289062500e+01
-1.607673287391662598e+00,-2.567827999591827393e-01,-2.387459516525268555e+00,-9.619692993164062500e+01
-1.639169812202453613e+00,-2.603353559970855713e-01,-2.616467237472534180e+00,-9.815695190429687500e+01
-1.651400446891784668e+00,-2.638325989246368408e-01,-2.211887121200561523e+00,-9.869042205810546875e+01
-1.658095002174377441e+00,-2.672219276428222656e-01,-1.471428990364074707e+00,-9.921572113037109375e+01
-1.662716388702392578e+00,-2.704879939556121826e-01,-6.317343711853027344e-01,-9.969976043701171875e+01
-1.658614039421081543e+00,-2.735497355461120605e-01,4.002135619521141052e-02,-9.965985870361328125e+01
-1.646234631538391113e+00,-2.763345837593078613e-01,-4.394810646772384644e-02,-9.923603820800781250e+01
-1.651378750801086426e+00,-2.790316343307495117e-01,1.087236478924751282e-01,-1.000395965576171875e+02
-1.635452508926391602e+00,-2.814345657825469971e-01,5.209373831748962402e-01,-9.919260406494140625e+01
-1.618884921073913574e+00,-2.835516929626464844e-01,9.026167988777160645e-01,-9.865623474121093750e+01
-1.588529706001281738e+00,-2.852593958377838135e-01,1.444601535797119141e+00,-9.723606872558593750e+01
-1.569604635238647461e+00,-2.866924703121185303e-01,1.627807617187500000e+00,-9.674594879150390625e+01
-1.543237805366516113e+00,-2.877902090549468994e-01,2.101089954376220703e+00,-9.555629730224609375e+01
-1.511338591575622559e+00,-2.885141074657440186e-01,2.459868669509887695e+00,-9.412059020996093750e+01
-1.487081885337829590e+00,-2.889592051506042480e-01,2.536204576492309570e+00,-9.323132324218750000e+01
-1.462119460105895996e+00,-2.891324460506439209e-01,2.429334402084350586e+00,-9.213465118408203125e+01
-1.434116482734680176e+00,-2.890169918537139893e-01,2.765212297439575195e+00,-9.083392333984375000e+01
-1.390593647956848145e+00,-2.884720861911773682e-01,3.101089954376220703e+00,-8.858302307128906250e+01
-1.352467536926269531e+00,-2.875731289386749268e-01,3.330097675323486328e+00,-8.691115570068359375e+01
-1.319636702537536621e+00,-2.863908410072326660e-01,3.574372529983520508e+00,-8.544346618652343750e+01
-1.279446601867675781e+00,-2.848657667636871338e-01,3.604906797409057617e+00,-8.339074707031250000e+01
-1.229709029197692871e+00,-2.829195857048034668e-01,3.795746564865112305e+00,-8.083678436279296875e+01
-1.176975965499877930e+00,-2.805433273315429688e-01,4.085823059082031250e+00,-7.822651672363281250e+01
-1.121455430984497070e+00,-2.777307331562042236e-01,4.230861186981201172e+00,-7.545464324951171875e+01
-1.076319932937622070e+00,-2.746073901653289795e-01,4.185059547424316406e+00,-7.334700775146484375e+01
-1.032440066337585449e+00,-2.712014019489288330e-01,4.475135803222656250e+00,-7.110338592529296875e+01
-9.819936752319335938e-01,-2.674612700939178467e-01,4.429334163665771484e+00,-6.839730072021484375e+01
-9.272388219833374023e-01,-2.633605897426605225e-01,4.711777210235595703e+00,-6.550669860839843750e+01
-8.714773654937744141e-01,-2.589073181152343750e-01,4.681242942810058594e+00,-6.259669876098632812e+01
-8.140530586242675781e-01,-2.541024982929229736e-01,4.711777210235595703e+00,-5.956741714477539062e+01
-7.644734382629394531e-01,-2.490421086549758911e-01,5.070555686950683594e+00,-5.702991104125976562e+01
-7.136623859405517578e-01,-2.437266260385513306e-01,5.352998256683349609e+00,-5.425038146972656250e+01
-6.493315696716308594e-01,-2.380336076021194458e-01,5.452235221862792969e+00,-5.061736297607421875e+01
-5.985921621322631836e-01,-2.321178615093231201e-01,5.658341884613037109e+00,-4.804872512817382812e+01
-5.255323648452758789e-01,-2.257672846317291260e-01,6.154525279998779297e+00,-4.380886840820312500e+01
-4.554508030414581299e-01,-2.190334200859069824e-01,5.971319198608398438e+00,-4.011721420288085938e+01
-3.793548345565795898e-01,-2.118753045797348022e-01,6.360631942749023438e+00,-3.595766830444335938e+01
-3.118624091148376465e-01,-2.044001519680023193e-01,6.513303756713867188e+00,-3.240911483764648438e+01
-2.395627200603485107e-01,-1.965757757425308228e-01,6.917883872985839844e+00,-2.837389183044433594e+01
-1.549784094095230103e-01,-1.882967650890350342e-01,7.383533000946044922e+00,-2.361851310729980469e+01
-7.277463376522064209e-02,-1.796096712350845337e-01,7.200326919555664062e+00,-1.919168853759765625e+01
3.646671772003173828e-03,-1.705927252769470215e-01,7.345365047454833984e+00,-1.504887104034423828e+01
8.928398042917251587e-02,-1.611702442169189453e-01,7.879715919494628906e+00,-1.019099235534667969e+01
1.784113049507141113e-01,-1.513276249170303345e-01,8.040020942687988281e+00,-5.241146087646484375e+00
2.676926255226135254e-01,-1.410843133926391602e-01,8.185059547424316406e+00,-3.054430484771728516e-01
3.655626773834228516e-01,-1.303744614124298096e-01,8.536204338073730469e+00,5.205770492553710938e+00
4.535925388336181641e-01,-1.193198189139366150e-01,8.658342361450195312e+00,9.985748291015625000e+00
5.545920133590698242e-01,-1.078079044818878174e-01,9.093456268310546875e+00,1.579156875610351562e+01
6.569814682006835938e-01,-9.584768861532211304e-02,9.246128082275390625e+00,2.149440574645996094e+01
7.505127191543579102e-01,-8.355017751455307007e-02,9.276662826538085938e+00,2.665542602539062500e+01
8.430818319320678711e-01,-7.094185054302215576e-02,9.291930198669433594e+00,3.194596290588378906e+01
9.454047679901123047e-01,-5.794070661067962646e-02,9.559104919433593750e+00,3.789717483520507812e+01
1.058346629142761230e+00,-4.446020349860191345e-02,9.986586570739746094e+00,4.437879943847656250e+01
1.148473501205444336e+00,-3.075245954096317291e-02,1.014689159393310547e+01,4.927623367309570312e+01
1.260358333587646484e+00,-1.661125384271144867e-02,1.036063194274902344e+01,5.597541809082031250e+01
1.364565253257751465e+00,-2.135038841515779495e-03,1.046750259399414062e+01,6.184019088745117188e+01
1.473186850547790527e+00,1.270358171314001083e-02,1.110109043121337891e+01,6.815193176269531250e+01
1.590611577033996582e+00,2.797451987862586975e-02,1.197131919860839844e+01,7.497268676757812500e+01
1.723305821418762207e+00,4.380885139107704163e-02,1.265834236145019531e+01,8.263766479492187500e+01
1.866024851799011230e+00,6.027865782380104065e-02,1.314689159393310547e+01,9.071235656738281250e+01
1.992988467216491699e+00,7.719460874795913696e-02,1.310109043121337891e+01,9.767283630371093750e+01
2.112028121948242188e+00,9.445515275001525879e-02,1.270414352416992188e+01,1.044579544067382812e+02
2.212064027786254883e+00,1.118530333042144775e-01,1.133009815216064453e+01,1.102194595336914062e+02
2.324385881423950195e+00,1.295042335987091064e-01,1.033773136138916016e+01,1.171090621948242188e+02
2.430854082107543945e+00,1.473375707864761353e-01,1.065070819854736328e+01,1.234326095581054688e+02
2.489738941192626953e+00,1.648680865764617920e-01,5.383533000946044922e+00,1.268792572021484375e+02
2.400935173034667969e+00,1.806340366601943970e-01,-5.998146533966064453e+00,1.218444290161132812e+02
2.164986610412597656e+00,1.932521909475326538e-01,-2.030349159240722656e+01,1.100243377685546875e+02
1.916477203369140625e+00,2.027543634176254272e-01,-2.453249931335449219e+01,9.976323699951171875e+01
1.672329306602478027e+00,2.093399316072463989e-01,-2.528059005737304688e+01,8.971473693847656250e+01
1.405230402946472168e+00,2.129252403974533081e-01,-2.714318656921386719e+01,7.787221527099609375e+01
1.115147948265075684e+00,2.134304642677307129e-01,-2.980730819702148438e+01,6.471616363525390625e+01
8.173749446868896484e-01,2.109326869249343872e-01,-3.075387191772460938e+01,5.120357513427734375e+01
5.554359555244445801e-01,2.059404104948043823e-01,-2.805921554565429688e+01,3.981006622314453125e+01
3.487193882465362549e-01,1.991305947303771973e-01,-2.492181205749511719e+01,3.102322769165039062e+01
1.431817412376403809e-01,1.906058639287948608e-01,-2.205158233642578125e+01,2.115160369873046875e+01
-2.786865085363388062e-02,1.807968914508819580e-01,-1.921188735961914062e+01,1.327392387390136719e+01
-1.610626876354217529e-01,1.701464056968688965e-01,-1.669280433654785156e+01,7.044386863708496094e+00
-2.706908881664276123e-01,1.589321792125701904e-01,-1.346379566192626953e+01,1.542788028717041016e+00
-3.179275989532470703e-01,1.478062868118286133e-01,-7.570665836334228516e+00,-5.018415451049804688e-01
-2.132093906402587891e-01,1.382838785648345947e-01,6.001853466033935547e+00,5.918252468109130859e+00
-3.131578862667083740e-02,1.310565322637557983e-01,1.476521205902099609e+01,1.462255287170410156e+01
1.560376882553100586e-01,1.260640770196914673e-01,1.744460105895996094e+01,2.249756622314453125e+01
3.592203855514526367e-01,1.233530789613723755e-01,1.912398910522460938e+01,3.147853088378906250e+01
5.718361139297485352e-01,1.229037865996360779e-01,1.997895240783691406e+01,4.098051834106445312e+01
7.527105808258056641e-01,1.242856979370117188e-01,1.842933273315429688e+01,4.852162551879882812e+01
9.086159467697143555e-01,1.271575689315795898e-01,1.571940994262695312e+01,5.522798538208007812e+01
1.033704638481140137e+00,1.311367452144622803e-01,1.372704410552978516e+01,6.057799148559570312e+01
1.180574536323547363e+00,1.363856494426727295e-01,1.413162422180175781e+01,6.795610046386718750e+01
1.344794392585754395e+00,1.430142968893051147e-01,1.585681438446044922e+01,7.615391540527343750e+01
1.523983359336853027e+00,1.511034220457077026e-01,1.813162422180175781e+01,8.511108398437500000e+01
1.711323976516723633e+00,1.606614887714385986e-01,1.941406631469726562e+01,9.444814300537109375e+01
1.892987251281738281e+00,1.715582758188247681e-01,1.936826515197753906e+01,1.034167251586914062e+02
2.048672914505004883e+00,1.834671050310134888e-01,1.697895240783691406e+01,1.109736785888671875e+02
2.191615343093872070e+00,1.962099075317382812e-01,1.556673908233642578e+01,1.182872619628906250e+02
2.351581096649169922e+00,2.099152207374572754e-01,1.565070724487304688e+01,1.269794616699218750e+02
2.478669643402099609e+00,2.242061346769332886e-01,1.365834236145019531e+01,1.333829650878906250e+02
2.391019344329833984e+00,2.369060218334197998e-01,-1.952345013618469238e+00,1.268974304199218750e+02
2.160402059555053711e+00,2.466647475957870483e-01,-1.913555145263671875e+01,1.151095046997070312e+02
1.921220183372497559e+00,2.535437047481536865e-01,-2.355539894104003906e+01,1.050765075683593750e+02
1.698040723800659180e+00,2.578469514846801758e-01,-2.163936805725097656e+01,9.593981933593750000e+01
1.490387797355651855e+00,2.598584592342376709e-01,-2.167753601074218750e+01,8.725656890869140625e+01
1.255129933357238770e+00,2.594168484210968018e-01,-2.400578117370605469e+01,7.634329223632812500e+01
9.960763454437255859e-01,2.564067542552947998e-01,-2.553249931335449219e+01,6.419934844970703125e+01
7.550606727600097656e-01,2.511370182037353516e-01,-2.413555145263671875e+01,5.338214492797851562e+01
5.349156856536865234e-01,2.439293265342712402e-01,-2.418898773193359375e+01,4.334782028198242188e+01
3.087452352046966553e-01,2.348203063011169434e-01,-2.373860549926757812e+01,3.238018035888671875e+01
1.161266118288040161e-01,2.242405414581298828e-01,-2.131875801086425781e+01,2.345963096618652344e+01
-4.353784024715423584e-02,2.125931382179260254e-01,-1.820425415039062500e+01,1.587785816192626953e+01
-1.402098387479782104e-01,2.005613595247268677e-01,-1.369280338287353516e+01,1.157587242126464844e+01
-1.003792881965637207e-01,1.895295083522796631e-01,-1.173719048500061035e+00,1.471034049987792969e+01
5.738385766744613647e-02,1.806268692016601562e-01,1.133009815216064453e+01,2.291924667358398438e+01
2.675817906856536865e-01,1.742713302373886108e-01,1.861253929138183594e+01,3.251240921020507812e+01
5.252757072448730469e-01,1.708105206489562988e-01,2.265070724487304688e+01,4.439286041259765625e+01
8.029073476791381836e-01,1.702990680932998657e-01,2.583391380310058594e+01,5.694455718994140625e+01
1.107328772544860840e+00,1.728573888540267944e-01,2.814689064025878906e+01,7.109905242919921875e+01
1.393723249435424805e+00,1.781517565250396729e-01,2.845986747741699219e+01,8.392003631591796875e+01
1.631619572639465332e+00,1.855603605508804321e-01,2.432246398925781250e+01,9.426081085205078125e+01
1.792704224586486816e+00,1.942093819379806519e-01,1.750566864013671875e+01,1.008265304565429688e+02
1.904126524925231934e+00,2.035401612520217896e-01,1.197131919860839844e+01,1.057557449340820312e+02
1.967186808586120605e+00,2.130350321531295776e-01,7.093456268310546875e+00,1.085914916992187500e+02
2.001471519470214844e+00,2.223979830741882324e-01,3.902616739273071289e+00,1.104969940185546875e+02
2.021413087844848633e+00,2.314922064542770386e-01,1.841548085212707520e+00,1.120028915405273438e+02
2.017384290695190430e+00,2.400914281606674194e-01,-7.996733188629150391e-01,1.122307968139648438e+02
1.961450099945068359e+00,2.477013468742370605e-01,-5.501963138580322266e+00,1.095720748901367188e+02
1.819648623466491699e+00,2.535127699375152588e-01,-1.244089508056640625e+01,1.023421936035156250e+02
